direction_id,pair,block_id,source,target,source_range,target_range,requirement_no,required_explanation,contrary_evidence,response_model
luke_used_mark,Mark↔Luke,loose_020,Mark,Luke,Mark 10:8–Mark 10:8,Luke 17:35–Luke 17:35,2,0 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
mark_used_luke,Mark↔Luke,loose_020,Luke,Mark,Luke 17:35–Luke 17:35,Mark 10:8–Mark 10:8,1,0 Mark gap verse(s) as Markan addition.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
mark_used_luke,Mark↔Luke,loose_020,Luke,Mark,Luke 17:35–Luke 17:35,Mark 10:8–Mark 10:8,2,0 Luke gap verse(s) as material Mark omits/compresses.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
luke_used_mark,Mark↔Luke,loose_021,Mark,Luke,Mark 10:13–Mark 10:33,Luke 18:15–Luke 18:32,1,"2 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
luke_used_mark,Mark↔Luke,loose_021,Mark,Luke,Mark 10:13–Mark 10:33,Luke 18:15–Luke 18:32,2,5 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
mark_used_luke,Mark↔Luke,loose_021,Luke,Mark,Luke 18:15–Luke 18:32,Mark 10:13–Mark 10:33,1,5 Mark gap verse(s) as Markan addition.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
mark_used_luke,Mark↔Luke,loose_021,Luke,Mark,Luke 18:15–Luke 18:32,Mark 10:13–Mark 10:33,2,2 Luke gap verse(s) as material Mark omits/compresses.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
luke_used_mark,Mark↔Luke,loose_022,Mark,Luke,Mark 10:46–Mark 10:52,Luke 18:35–Luke 18:42,1,"3 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
luke_used_mark,Mark↔Luke,loose_022,Mark,Luke,Mark 10:46–Mark 10:52,Luke 18:35–Luke 18:42,2,2 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
mark_used_luke,Mark↔Luke,loose_022,Luke,Mark,Luke 18:35–Luke 18:42,Mark 10:46–Mark 10:52,1,2 Mark gap verse(s) as Markan addition.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
mark_used_luke,Mark↔Luke,loose_022,Luke,Mark,Luke 18:35–Luke 18:42,Mark 10:46–Mark 10:52,2,3 Luke gap verse(s) as material Mark omits/compresses.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
luke_used_mark,Mark↔Luke,loose_023,Mark,Luke,Mark 11:1–Mark 11:18,Luke 19:29–Luke 19:47,1,"10 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
luke_used_mark,Mark↔Luke,loose_023,Mark,Luke,Mark 11:1–Mark 11:18,Luke 19:29–Luke 19:47,2,9 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
mark_used_luke,Mark↔Luke,loose_023,Luke,Mark,Luke 19:29–Luke 19:47,Mark 11:1–Mark 11:18,1,9 Mark gap verse(s) as Markan addition.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
mark_used_luke,Mark↔Luke,loose_023,Luke,Mark,Luke 19:29–Luke 19:47,Mark 11:1–Mark 11:18,2,10 Luke gap verse(s) as material Mark omits/compresses.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
luke_used_mark,Mark↔Luke,loose_024,Mark,Luke,Mark 11:28–Mark 12:27,Luke 20:2–Luke 20:38,1,"15 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
luke_used_mark,Mark↔Luke,loose_024,Mark,Luke,Mark 11:28–Mark 12:27,Luke 20:2–Luke 20:38,2,11 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
mark_used_luke,Mark↔Luke,loose_024,Luke,Mark,Luke 20:2–Luke 20:38,Mark 11:28–Mark 12:27,1,11 Mark gap verse(s) as Markan addition.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
mark_used_luke,Mark↔Luke,loose_024,Luke,Mark,Luke 20:2–Luke 20:38,Mark 11:28–Mark 12:27,2,15 Luke gap verse(s) as material Mark omits/compresses.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
luke_used_mark,Mark↔Luke,loose_025,Mark,Luke,Mark 12:35–Mark 13:17,Luke 20:41–Luke 21:23,1,"15 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
luke_used_mark,Mark↔Luke,loose_025,Mark,Luke,Mark 12:35–Mark 13:17,Luke 20:41–Luke 21:23,2,12 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
mark_used_luke,Mark↔Luke,loose_025,Luke,Mark,Luke 20:41–Luke 21:23,Mark 12:35–Mark 13:17,1,12 Mark gap verse(s) as Markan addition.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
mark_used_luke,Mark↔Luke,loose_025,Luke,Mark,Luke 20:41–Luke 21:23,Mark 12:35–Mark 13:17,2,15 Luke gap verse(s) as material Mark omits/compresses.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
luke_used_mark,Mark↔Luke,loose_026,Mark,Luke,Mark 13:26–Mark 13:31,Luke 21:27–Luke 21:33,1,"2 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
luke_used_mark,Mark↔Luke,loose_026,Mark,Luke,Mark 13:26–Mark 13:31,Luke 21:27–Luke 21:33,2,1 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
mark_used_luke,Mark↔Luke,loose_026,Luke,Mark,Luke 21:27–Luke 21:33,Mark 13:26–Mark 13:31,1,1 Mark gap verse(s) as Markan addition.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
mark_used_luke,Mark↔Luke,loose_026,Luke,Mark,Luke 21:27–Luke 21:33,Mark 13:26–Mark 13:31,2,2 Luke gap verse(s) as material Mark omits/compresses.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
luke_used_mark,Mark↔Luke,loose_027,Mark,Luke,Mark 14:1–Mark 14:1,Luke 22:2–Luke 22:2,1,"0 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
luke_used_mark,Mark↔Luke,loose_027,Mark,Luke,Mark 14:1–Mark 14:1,Luke 22:2–Luke 22:2,2,0 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
mark_used_luke,Mark↔Luke,loose_027,Luke,Mark,Luke 22:2–Luke 22:2,Mark 14:1–Mark 14:1,1,0 Mark gap verse(s) as Markan addition.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
mark_used_luke,Mark↔Luke,loose_027,Luke,Mark,Luke 22:2–Luke 22:2,Mark 14:1–Mark 14:1,2,0 Luke gap verse(s) as material Mark omits/compresses.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
luke_used_mark,Mark↔Luke,loose_028,Mark,Luke,Mark 14:11–Mark 14:16,Luke 22:5–Luke 22:13,1,"3 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
luke_used_mark,Mark↔Luke,loose_028,Mark,Luke,Mark 14:11–Mark 14:16,Luke 22:5–Luke 22:13,2,0 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
mark_used_luke,Mark↔Luke,loose_028,Luke,Mark,Luke 22:5–Luke 22:13,Mark 14:11–Mark 14:16,1,0 Mark gap verse(s) as Markan addition.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
mark_used_luke,Mark↔Luke,loose_028,Luke,Mark,Luke 22:5–Luke 22:13,Mark 14:11–Mark 14:16,2,3 Luke gap verse(s) as material Mark omits/compresses.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
luke_used_mark,Mark↔Luke,loose_029,Mark,Luke,Mark 14:22–Mark 14:22,Luke 22:19–Luke 22:19,1,"0 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
luke_used_mark,Mark↔Luke,loose_029,Mark,Luke,Mark 14:22–Mark 14:22,Luke 22:19–Luke 22:19,2,0 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
mark_used_luke,Mark↔Luke,loose_029,Luke,Mark,Luke 22:19–Luke 22:19,Mark 14:22–Mark 14:22,1,0 Mark gap verse(s) as Markan addition.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
mark_used_luke,Mark↔Luke,loose_029,Luke,Mark,Luke 22:19–Luke 22:19,Mark 14:22–Mark 14:22,2,0 Luke gap verse(s) as material Mark omits/compresses.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
luke_used_mark,Mark↔Luke,loose_030,Mark,Luke,Mark 14:26–Mark 14:26,Luke 22:39–Luke 22:39,1,"0 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
luke_used_mark,Mark↔Luke,loose_030,Mark,Luke,Mark 14:26–Mark 14:26,Luke 22:39–Luke 22:39,2,0 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
mark_used_luke,Mark↔Luke,loose_030,Luke,Mark,Luke 22:39–Luke 22:39,Mark 14:26–Mark 14:26,1,0 Mark gap verse(s) as Markan addition.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
mark_used_luke,Mark↔Luke,loose_030,Luke,Mark,Luke 22:39–Luke 22:39,Mark 14:26–Mark 14:26,2,0 Luke gap verse(s) as material Mark omits/compresses.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
luke_used_mark,Mark↔Luke,loose_031,Mark,Luke,Mark 14:36–Mark 14:48,Luke 22:42–Luke 22:52,1,"6 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
luke_used_mark,Mark↔Luke,loose_031,Mark,Luke,Mark 14:36–Mark 14:48,Luke 22:42–Luke 22:52,2,8 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
mark_used_luke,Mark↔Luke,loose_031,Luke,Mark,Luke 22:42–Luke 22:52,Mark 14:36–Mark 14:48,1,8 Mark gap verse(s) as Markan addition.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
mark_used_luke,Mark↔Luke,loose_031,Luke,Mark,Luke 22:42–Luke 22:52,Mark 14:36–Mark 14:48,2,6 Luke gap verse(s) as material Mark omits/compresses.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
luke_used_mark,Mark↔Luke,loose_032,Mark,Luke,Mark 14:72–Mark 14:72,Luke 22:61–Luke 22:61,1,"0 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
luke_used_mark,Mark↔Luke,loose_032,Mark,Luke,Mark 14:72–Mark 14:72,Luke 22:61–Luke 22:61,2,0 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
mark_used_luke,Mark↔Luke,loose_032,Luke,Mark,Luke 22:61–Luke 22:61,Mark 14:72–Mark 14:72,1,0 Mark gap verse(s) as Markan addition.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
mark_used_luke,Mark↔Luke,loose_032,Luke,Mark,Luke 22:61–Luke 22:61,Mark 14:72–Mark 14:72,2,0 Luke gap verse(s) as material Mark omits/compresses.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
luke_used_mark,Mark↔Luke,loose_033,Mark,Luke,Mark 15:2–Mark 15:2,Luke 23:3–Luke 23:3,1,"0 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
luke_used_mark,Mark↔Luke,loose_033,Mark,Luke,Mark 15:2–Mark 15:2,Luke 23:3–Luke 23:3,2,0 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
mark_used_luke,Mark↔Luke,loose_033,Luke,Mark,Luke 23:3–Luke 23:3,Mark 15:2–Mark 15:2,1,0 Mark gap verse(s) as Markan addition.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
mark_used_luke,Mark↔Luke,loose_033,Luke,Mark,Luke 23:3–Luke 23:3,Mark 15:2–Mark 15:2,2,0 Luke gap verse(s) as material Mark omits/compresses.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
luke_used_mark,Mark↔Luke,loose_034,Mark,Luke,Mark 15:21–Mark 15:21,Luke 23:26–Luke 23:26,1,"0 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
luke_used_mark,Mark↔Luke,loose_034,Mark,Luke,Mark 15:21–Mark 15:21,Luke 23:26–Luke 23:26,2,0 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
mark_used_luke,Mark↔Luke,loose_034,Luke,Mark,Luke 23:26–Luke 23:26,Mark 15:21–Mark 15:21,1,0 Mark gap verse(s) as Markan addition.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
mark_used_luke,Mark↔Luke,loose_034,Luke,Mark,Luke 23:26–Luke 23:26,Mark 15:21–Mark 15:21,2,0 Luke gap verse(s) as material Mark omits/compresses.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
luke_used_mark,Mark↔Luke,loose_035,Mark,Luke,Mark 15:26–Mark 15:43,Luke 23:38–Luke 23:52,1,"10 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
luke_used_mark,Mark↔Luke,loose_035,Mark,Luke,Mark 15:26–Mark 15:43,Luke 23:38–Luke 23:52,2,12 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.
mark_used_luke,Mark↔Luke,loose_035,Luke,Mark,Luke 23:38–Luke 23:52,Mark 15:26–Mark 15:43,1,12 Mark gap verse(s) as Markan addition.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
mark_used_luke,Mark↔Luke,loose_035,Luke,Mark,Luke 23:38–Luke 23:52,Mark 15:26–Mark 15:43,2,10 Luke gap verse(s) as material Mark omits/compresses.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.
luke_used_matthew,Matthew↔Luke,1,Matthew,Luke,Matt 1:21–Matt 1:21,Luke 1:13–Luke 1:13,1,Luke later would need to expand or clarify some material (0 Luke-only vs 0 Matt-only verses in-block).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
matthew_used_luke,Matthew↔Luke,1,Luke,Matthew,Luke 1:13–Luke 1:13,Matt 1:21–Matt 1:21,1,Matthew span is longer here (19 vs 28 tokens) and/or leaves more Lukan span material unmatched (0 Luke-only vs 0 Matt-only verses).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
luke_used_matthew,Matthew↔Luke,2,Matthew,Luke,Matt 1:23–Matt 1:25,Luke 1:27–Luke 1:31,1,Luke later would need to expand or clarify some material (3 Luke-only vs 1 Matt-only verses in-block).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,2,Matthew,Luke,Matt 1:23–Matt 1:25,Luke 1:27–Luke 1:31,2,"The matched pairs carry 7 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,2,Matthew,Luke,Matt 1:23–Matt 1:25,Luke 1:27–Luke 1:31,3,This block is under order pressure: 1 primary pairs show local reordering and 7 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
matthew_used_luke,Matthew↔Luke,2,Luke,Matthew,Luke 1:27–Luke 1:31,Matt 1:23–Matt 1:25,1,Matthew span is longer here (55 vs 68 tokens) and/or leaves more Lukan span material unmatched (3 Luke-only vs 1 Matt-only verses).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
matthew_used_luke,Matthew↔Luke,2,Luke,Matthew,Luke 1:27–Luke 1:31,Matt 1:23–Matt 1:25,2,"The matched pairs carry 7 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
matthew_used_luke,Matthew↔Luke,2,Luke,Matthew,Luke 1:27–Luke 1:31,Matt 1:23–Matt 1:25,3,This block is under order pressure: 1 primary pairs show local reordering and 7 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
luke_used_matthew,Matthew↔Luke,3,Matthew,Luke,Matt 2:10–Matt 2:10,Luke 2:10–Luke 2:10,1,Luke later would need to expand or clarify some material (0 Luke-only vs 0 Matt-only verses in-block).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
matthew_used_luke,Matthew↔Luke,3,Luke,Matthew,Luke 2:10–Luke 2:10,Matt 2:10–Matt 2:10,1,Matthew span is longer here (8 vs 18 tokens) and/or leaves more Lukan span material unmatched (0 Luke-only vs 0 Matt-only verses).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
luke_used_matthew,Matthew↔Luke,4,Matthew,Luke,Matt 3:3–Matt 3:17,Luke 3:4–Luke 3:22,1,Luke later would need to expand or clarify some material (11 Luke-only vs 7 Matt-only verses in-block).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,4,Matthew,Luke,Matt 3:3–Matt 3:17,Luke 3:4–Luke 3:22,2,"The matched pairs carry 23 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,4,Matthew,Luke,Matt 3:3–Matt 3:17,Luke 3:4–Luke 3:22,3,This block is under order pressure: 1 primary pairs show local reordering and 32 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,4,Matthew,Luke,Matt 3:3–Matt 3:17,Luke 3:4–Luke 3:22,4,"Matthew-specific diction is heavier in this block, so Luke later would be reducing some Matthean phrasing if direct dependence is assumed.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
