book,ref,original_idx,masked_as_markan,mask_rule,best_mark_ref,best_mark_original_idx,best_mark_score,best_mark_base_score,best_mark_lcs,best_mark_shared_content_lemmas,best_mark_rare_shared_lemmas,best_window_mark_ref,best_window_score,in_markan_chain,chain_mark_ref,chain_score,local_cluster,token_count,content_token_count,text
Luke,Luke 7:6,308,False,unmasked_non_markan,Mark 12:34,488,0.13458,0.155444,0.0,5,1,,0.0,False,,0.0,False,34,19,"ὁ δὲ Ἰησοῦς ἐπορεύετο σὺν αὐτοῖς. ἤδη δὲ αὐτοῦ οὐ μακρὰν ἀπέχοντος ἀπὸ τῆς οἰκίας ἔπεμψεν ⸂φίλους ὁ ἑκατοντάρχης⸃ λέγων αὐτῷ· Κύριε, μὴ σκύλλου, οὐ γὰρ ⸂ἱκανός εἰμι⸃ ἵνα ὑπὸ τὴν στέγην μου εἰσέλθῃς·"
Luke,Luke 7:7,309,False,unmasked_non_markan,Mark 11:33,454,0.109653,0.140581,0.0,2,0,,0.0,False,,0.0,False,15,7,"διὸ οὐδὲ ἐμαυτὸν ἠξίωσα πρὸς σὲ ἐλθεῖν· ἀλλὰ εἰπὲ λόγῳ, καὶ ⸀ἰαθήτω ὁ παῖς μου·"
Luke,Luke 7:8,310,False,unmasked_non_markan,Mark 11:28,449,0.299326,0.268367,0.5,3,0,,0.0,False,,0.0,False,31,16,"καὶ γὰρ ἐγὼ ἄνθρωπός εἰμι ὑπὸ ἐξουσίαν τασσόμενος, ἔχων ὑπ’ ἐμαυτὸν στρατιώτας, καὶ λέγω τούτῳ· Πορεύθητι, καὶ πορεύεται, καὶ ἄλλῳ· Ἔρχου, καὶ ἔρχεται, καὶ τῷ δούλῳ μου· Ποίησον τοῦτο, καὶ ποιεῖ."
Luke,Luke 7:9,311,False,unmasked_non_markan,Mark 11:33,454,0.185172,0.2374,0.0,3,0,,0.0,False,,0.0,False,23,12,"ἀκούσας δὲ ταῦτα ὁ Ἰησοῦς ἐθαύμασεν αὐτόν, καὶ στραφεὶς τῷ ἀκολουθοῦντι αὐτῷ ὄχλῳ εἶπεν· Λέγω ὑμῖν, ⸀οὐδὲ ἐν τῷ Ἰσραὴλ τοσαύτην πίστιν εὗρον."
Luke,Luke 7:10,312,False,unmasked_non_markan,Mark 5:12,161,0.132231,0.152433,0.0,1,1,,0.0,False,,0.0,False,11,6,καὶ ὑποστρέψαντες ⸂εἰς τὸν οἶκον οἱ πεμφθέντες⸃ εὗρον ⸀τὸν δοῦλον ὑγιαίνοντα.
Luke,Luke 7:11,313,False,unmasked_non_markan,Mark 9:14,336,0.132343,0.16967,0.0,3,0,,0.0,False,,0.0,False,19,10,"Καὶ ἐγένετο ἐν τῷ ἑξῆς ⸀ἐπορεύθη εἰς πόλιν καλουμένην Ναΐν, καὶ συνεπορεύοντο αὐτῷ οἱ μαθηταὶ ⸀αὐτοῦ καὶ ὄχλος πολύς."
Luke,Luke 7:12,314,False,unmasked_non_markan,Mark 1:33,33,0.104861,0.134437,0.0,2,0,,0.0,False,,0.0,False,28,14,"ὡς δὲ ἤγγισεν τῇ πύλῃ τῆς πόλεως, καὶ ἰδοὺ ἐξεκομίζετο τεθνηκὼς ⸂μονογενὴς υἱὸς⸃ τῇ μητρὶ αὐτοῦ, καὶ αὐτὴ ⸀ἦν χήρα, καὶ ὄχλος τῆς πόλεως ἱκανὸς ⸁ἦν σὺν αὐτῇ."
Luke,Luke 7:13,315,False,unmasked_non_markan,Mark 6:34,226,0.185458,0.220673,0.0,3,1,,0.0,False,,0.0,False,13,6,καὶ ἰδὼν αὐτὴν ὁ κύριος ἐσπλαγχνίσθη ἐπ’ αὐτῇ καὶ εἶπεν αὐτῇ· Μὴ κλαῖε.
Luke,Luke 7:14,316,False,unmasked_non_markan,Mark 11:5,427,0.108308,0.138856,0.0,2,0,,0.0,False,,0.0,False,15,9,"καὶ προσελθὼν ἥψατο τῆς σοροῦ, οἱ δὲ βαστάζοντες ἔστησαν, καὶ εἶπεν· Νεανίσκε, σοὶ λέγω, ἐγέρθητι."
Luke,Luke 7:15,317,False,unmasked_non_markan,Mark 13:11,509,0.169942,0.217874,0.0,2,0,,0.0,False,,0.0,False,13,6,"καὶ ἀνεκάθισεν ὁ νεκρὸς καὶ ἤρξατο λαλεῖν, καὶ ἔδωκεν αὐτὸν τῇ μητρὶ αὐτοῦ."
Luke,Luke 7:16,318,False,unmasked_non_markan,Mark 2:12,57,0.293616,0.282414,0.333333,5,1,,0.0,False,,0.0,False,23,12,"ἔλαβεν δὲ φόβος πάντας, καὶ ἐδόξαζον τὸν θεὸν λέγοντες ὅτι Προφήτης μέγας ⸀ἠγέρθη ἐν ἡμῖν, καὶ ὅτι Ἐπεσκέψατο ὁ θεὸς τὸν λαὸν αὐτοῦ."
Luke,Luke 7:17,319,False,unmasked_non_markan,Mark 1:28,28,0.336531,0.298972,0.5,3,1,,0.0,False,,0.0,False,15,6,καὶ ἐξῆλθεν ὁ λόγος οὗτος ἐν ὅλῃ τῇ Ἰουδαίᾳ περὶ αὐτοῦ ⸀καὶ πάσῃ τῇ περιχώρῳ.
Luke,Luke 7:18,320,False,unmasked_non_markan,Mark 2:18,63,0.345762,0.356746,0.375,2,0,,0.0,False,,0.0,False,18,8,Καὶ ἀπήγγειλαν Ἰωάννῃ οἱ μαθηταὶ αὐτοῦ περὶ πάντων τούτων. καὶ προσκαλεσάμενος δύο τινὰς τῶν μαθητῶν αὐτοῦ ὁ Ἰωάννης
Luke,Luke 7:19,321,False,unmasked_non_markan,Mark 5:12,161,0.168045,0.198348,0.0,2,1,,0.0,False,,0.0,False,12,7,ἔπεμψεν πρὸς τὸν ⸀κύριον λέγων· Σὺ εἶ ὁ ἐρχόμενος ἢ ⸀ἄλλον προσδοκῶμεν;
Luke,Luke 7:20,322,False,unmasked_non_markan,Mark 8:28,312,0.390311,0.38074,0.444444,4,1,,0.0,False,,0.0,False,22,11,παραγενόμενοι δὲ πρὸς αὐτὸν οἱ ἄνδρες εἶπαν· Ἰωάννης ὁ βαπτιστὴς ⸀ἀπέστειλεν ἡμᾶς πρὸς σὲ λέγων· Σὺ εἶ ὁ ἐρχόμενος ἢ ἄλλον προσδοκῶμεν;
Luke,Luke 7:21,323,False,unmasked_non_markan,Mark 3:10,83,0.282493,0.268153,0.333333,3,1,,0.0,False,,0.0,False,18,11,"ἐν ⸀ἐκείνῃ τῇ ὥρᾳ ἐθεράπευσεν πολλοὺς ἀπὸ νόσων καὶ μαστίγων καὶ πνευμάτων πονηρῶν, καὶ τυφλοῖς πολλοῖς ⸀ἐχαρίσατο βλέπειν."
Luke,Luke 7:22,324,False,unmasked_non_markan,Mark 8:24,308,0.159776,0.187747,0.0,4,1,,0.0,False,,0.0,False,23,19,"καὶ ⸀ἀποκριθεὶς εἶπεν αὐτοῖς· Πορευθέντες ἀπαγγείλατε Ἰωάννῃ ἃ εἴδετε καὶ ἠκούσατε· ⸀τυφλοὶ ἀναβλέπουσιν, χωλοὶ περιπατοῦσιν, λεπροὶ καθαρίζονται, ⸀κωφοὶ ἀκούουσιν, νεκροὶ ἐγείρονται, πτωχοὶ εὐαγγελίζονται·"
Luke,Luke 7:23,325,False,unmasked_non_markan,Mark 14:29,564,0.170876,0.219072,0.0,1,0,,0.0,False,,0.0,False,9,4,καὶ μακάριός ἐστιν ὃς ἐὰν μὴ σκανδαλισθῇ ἐν ἐμοί.
Luke,Luke 7:24,326,False,unmasked_non_markan,Mark 6:24,216,0.129726,0.166315,0.0,3,0,,0.0,False,,0.0,False,22,13,Ἀπελθόντων δὲ τῶν ἀγγέλων Ἰωάννου ἤρξατο λέγειν ⸂πρὸς τοὺς ὄχλους⸃ περὶ Ἰωάννου· Τί ⸀ἐξήλθατε εἰς τὴν ἔρημον θεάσασθαι; κάλαμον ὑπὸ ἀνέμου σαλευόμενον;
Luke,Luke 7:25,327,False,unmasked_non_markan,Mark 5:8,157,0.070559,0.090461,0.0,2,0,,0.0,False,,0.0,False,21,12,ἀλλὰ τί ⸀ἐξήλθατε ἰδεῖν; ἄνθρωπον ἐν μαλακοῖς ἱματίοις ἠμφιεσμένον; ἰδοὺ οἱ ἐν ἱματισμῷ ἐνδόξῳ καὶ τρυφῇ ὑπάρχοντες ἐν τοῖς βασιλείοις εἰσίν.
Luke,Luke 7:26,328,False,unmasked_non_markan,Mark 6:15,207,0.295993,0.302556,0.333333,2,0,,0.0,False,,0.0,False,11,6,"ἀλλὰ τί ⸀ἐξήλθατε ἰδεῖν; προφήτην; ναί, λέγω ὑμῖν, καὶ περισσότερον προφήτου."
Luke,Luke 7:27,329,True,strict_verse,Mark 1:2,2,0.752224,0.749494,0.857143,6,1,,0.0,False,,0.0,False,20,7,"οὗτός ἐστιν περὶ οὗ γέγραπται· ⸀Ἰδοὺ ἀποστέλλω τὸν ἄγγελόν μου πρὸ προσώπου σου, ὃς κατασκευάσει τὴν ὁδόν σου ἔμπροσθέν σου."
Luke,Luke 7:28,330,False,unmasked_non_markan,Mark 10:43,413,0.149779,0.192024,0.0,2,0,,0.0,False,,0.0,False,20,12,"⸀λέγω ὑμῖν, μείζων ἐν γεννητοῖς γυναικῶν ⸀Ἰωάννου οὐδείς ἐστιν· ὁ δὲ μικρότερος ἐν τῇ βασιλείᾳ τοῦ θεοῦ μείζων αὐτοῦ ἐστιν."
Luke,Luke 7:29,331,False,unmasked_non_markan,Mark 11:30,451,0.295035,0.284233,0.333333,2,1,,0.0,False,,0.0,False,15,9,"(καὶ πᾶς ὁ λαὸς ἀκούσας καὶ οἱ τελῶναι ἐδικαίωσαν τὸν θεόν, βαπτισθέντες τὸ βάπτισμα Ἰωάννου·"
Luke,Luke 7:30,332,False,unmasked_non_markan,Mark 7:9,257,0.154128,0.180506,0.0,2,1,,0.0,False,,0.0,False,17,7,"οἱ δὲ Φαρισαῖοι καὶ οἱ νομικοὶ τὴν βουλὴν τοῦ θεοῦ ἠθέτησαν εἰς ἑαυτούς, μὴ βαπτισθέντες ὑπ’ αὐτοῦ.)"
Luke,Luke 7:31,333,False,unmasked_non_markan,Mark 4:30,138,0.159035,0.186798,0.0,1,1,,0.0,False,,0.0,False,12,5,"Τίνι οὖν ὁμοιώσω τοὺς ἀνθρώπους τῆς γενεᾶς ταύτης, καὶ τίνι εἰσὶν ὅμοιοι;"
Luke,Luke 7:32,334,False,unmasked_non_markan,Mark 5:39,188,0.151857,0.177594,0.0,4,1,,0.0,False,,0.0,False,21,13,"ὅμοιοί εἰσιν παιδίοις τοῖς ἐν ἀγορᾷ καθημένοις καὶ προσφωνοῦσιν ἀλλήλοις, ⸂ἃ λέγει⸃· Ηὐλήσαμεν ὑμῖν καὶ οὐκ ὠρχήσασθε· ⸀ἐθρηνήσαμεν καὶ οὐκ ἐκλαύσατε·"
Luke,Luke 7:33,335,False,unmasked_non_markan,Mark 8:28,312,0.171943,0.203346,0.0,3,1,,0.0,False,,0.0,False,15,11,"ἐλήλυθεν γὰρ Ἰωάννης ὁ βαπτιστὴς ⸀μὴ ⸂ἐσθίων ἄρτον μήτε πίνων οἶνον⸃, καὶ λέγετε· Δαιμόνιον ἔχει·"
Luke,Luke 7:34,336,False,unmasked_non_markan,Mark 2:16,61,0.310906,0.30458,0.333333,4,1,,0.0,False,,0.0,False,19,12,"ἐλήλυθεν ὁ υἱὸς τοῦ ἀνθρώπου ἐσθίων καὶ πίνων, καὶ λέγετε· Ἰδοὺ ἄνθρωπος φάγος καὶ οἰνοπότης, φίλος τελωνῶν καὶ ἁμαρτωλῶν."
Luke,Luke 7:35,337,False,unmasked_non_markan,Mark 7:27,274,0.136449,0.174934,0.0,1,0,,0.0,False,,0.0,False,9,4,καὶ ἐδικαιώθη ἡ σοφία ἀπὸ ⸂πάντων τῶν τέκνων αὐτῆς⸃.
Luke,Luke 7:36,338,False,unmasked_non_markan,Mark 7:17,264,0.150892,0.193451,0.0,2,0,,0.0,False,,0.0,False,18,7,Ἠρώτα δέ τις αὐτὸν τῶν Φαρισαίων ἵνα φάγῃ μετ’ αὐτοῦ· καὶ εἰσελθὼν εἰς ⸂τὸν οἶκον⸃ τοῦ Φαρισαίου ⸀κατεκλίθη.
Luke,Luke 7:37,339,False,unmasked_non_markan,Mark 2:15,60,0.190992,0.227768,0.0,4,1,,0.0,False,,0.0,False,21,11,"καὶ ἰδοὺ γυνὴ ⸂ἥτις ἦν ἐν τῇ πόλει⸃ ἁμαρτωλός, ⸀καὶ ἐπιγνοῦσα ὅτι ⸀κατάκειται ἐν τῇ οἰκίᾳ τοῦ Φαρισαίου, κομίσασα ἀλάβαστρον μύρου"
Luke,Luke 7:38,340,False,unmasked_non_markan,Mark 9:45,366,0.153394,0.19666,0.0,1,0,,0.0,False,,0.0,False,31,15,"καὶ στᾶσα ⸂ὀπίσω παρὰ τοὺς πόδας αὐτοῦ⸃ κλαίουσα, ⸂τοῖς δάκρυσιν ἤρξατο βρέχειν τοὺς πόδας αὐτοῦ⸃ καὶ ταῖς θριξὶν τῆς κεφαλῆς αὐτῆς ἐξέμασσεν, καὶ κατεφίλει τοὺς πόδας αὐτοῦ καὶ ἤλειφεν τῷ μύρῳ."
Luke,Luke 7:39,341,False,unmasked_non_markan,Mark 2:16,61,0.166857,0.213919,0.0,4,0,,0.0,False,,0.0,False,28,12,"ἰδὼν δὲ ὁ Φαρισαῖος ὁ καλέσας αὐτὸν εἶπεν ἐν ἑαυτῷ λέγων· Οὗτος εἰ ⸀ἦν προφήτης, ἐγίνωσκεν ἂν τίς καὶ ποταπὴ ἡ γυνὴ ἥτις ἅπτεται αὐτοῦ, ὅτι ἁμαρτωλός ἐστιν."
Luke,Luke 7:40,342,False,unmasked_non_markan,Mark 11:22,444,0.379826,0.333111,0.666667,4,0,,0.0,False,,0.0,False,17,9,"καὶ ἀποκριθεὶς ὁ Ἰησοῦς εἶπεν πρὸς αὐτόν· Σίμων, ἔχω σοί τι εἰπεῖν. ὁ δέ· ⸂Διδάσκαλε, εἰπέ, φησίν⸃."
Luke,Luke 7:41,343,False,unmasked_non_markan,Mark 10:8,378,0.111119,0.14246,0.0,3,0,,0.0,False,,0.0,False,14,10,"δύο χρεοφειλέται ἦσαν δανιστῇ τινι· ὁ εἷς ὤφειλεν δηνάρια πεντακόσια, ὁ δὲ ἕτερος πεντήκοντα."
Luke,Luke 7:42,344,False,unmasked_non_markan,Mark 6:34,226,0.122347,0.156856,0.0,3,0,,0.0,False,,0.0,False,12,7,μὴ ⸀ἐχόντων αὐτῶν ἀποδοῦναι ἀμφοτέροις ἐχαρίσατο. τίς οὖν ⸀αὐτῶν πλεῖον ⸂ἀγαπήσει αὐτόν⸃;
Luke,Luke 7:43,345,False,unmasked_non_markan,Mark 7:35,282,0.104164,0.116449,0.0,1,1,,0.0,False,,0.0,False,15,9,⸀ἀποκριθεὶς Σίμων εἶπεν· Ὑπολαμβάνω ὅτι ᾧ τὸ πλεῖον ἐχαρίσατο. ὁ δὲ εἶπεν αὐτῷ· Ὀρθῶς ἔκρινας.
Luke,Luke 7:44,346,False,unmasked_non_markan,Mark 9:45,366,0.130643,0.167491,0.0,2,0,,0.0,False,,0.0,False,36,17,"καὶ στραφεὶς πρὸς τὴν γυναῖκα τῷ Σίμωνι ἔφη· Βλέπεις ταύτην τὴν γυναῖκα; εἰσῆλθόν σου εἰς τὴν οἰκίαν, ὕδωρ ⸀μοι ἐπὶ ⸀πόδας οὐκ ἔδωκας· αὕτη δὲ τοῖς δάκρυσιν ἔβρεξέν μου τοὺς πόδας καὶ ταῖς ⸀θριξὶν αὐτῆς ἐξέμαξεν."
Luke,Luke 7:45,347,False,unmasked_non_markan,Mark 14:45,580,0.135545,0.156682,0.0,1,1,,0.0,False,,0.0,False,15,8,φίλημά μοι οὐκ ἔδωκας· αὕτη δὲ ἀφ’ ἧς εἰσῆλθον οὐ διέλιπεν καταφιλοῦσά μου τοὺς πόδας.
Luke,Luke 7:46,348,False,unmasked_non_markan,Mark 6:13,205,0.284042,0.297001,0.142857,2,2,,0.0,False,,0.0,False,13,7,ἐλαίῳ τὴν κεφαλήν μου οὐκ ἤλειψας· αὕτη δὲ μύρῳ ἤλειψεν ⸂τοὺς πόδας μου⸃.
Luke,Luke 7:47,349,False,unmasked_non_markan,Mark 11:6,428,0.160127,0.20529,0.0,2,0,,0.0,False,,0.0,False,19,10,"οὗ χάριν, λέγω σοι, ἀφέωνται αἱ ἁμαρτίαι αὐτῆς αἱ πολλαί, ὅτι ἠγάπησεν πολύ· ᾧ δὲ ὀλίγον ἀφίεται, ὀλίγον ἀγαπᾷ."
Luke,Luke 7:48,350,True,strict_verse,Mark 2:5,50,0.50227,0.413167,1.0,3,0,,0.0,False,,0.0,False,7,3,εἶπεν δὲ αὐτῇ· Ἀφέωνταί σου αἱ ἁμαρτίαι.
Luke,Luke 7:49,351,False,unmasked_non_markan,Mark 10:28,398,0.186067,0.238547,0.0,3,0,,0.0,False,,0.0,False,14,7,καὶ ἤρξαντο οἱ συνανακείμενοι λέγειν ἐν ἑαυτοῖς· Τίς οὗτός ἐστιν ὃς καὶ ἁμαρτίας ἀφίησιν;
Luke,Luke 7:50,352,False,unmasked_non_markan,Mark 5:34,183,0.415587,0.361864,0.666667,4,1,,0.0,False,,0.0,False,13,6,εἶπεν δὲ πρὸς τὴν γυναῖκα· Ἡ πίστις σου σέσωκέν σε· πορεύου εἰς εἰρήνην.
Luke,Luke 8:1,353,False,unmasked_non_markan,Mark 3:14,87,0.161794,0.207428,0.0,2,0,,0.0,False,,0.0,False,24,10,"Καὶ ἐγένετο ἐν τῷ καθεξῆς καὶ αὐτὸς διώδευεν κατὰ πόλιν καὶ κώμην κηρύσσων καὶ εὐαγγελιζόμενος τὴν βασιλείαν τοῦ θεοῦ, καὶ οἱ δώδεκα σὺν αὐτῷ,"
Luke,Luke 8:2,354,False,unmasked_non_markan,Mark 16:9,662,0.272885,0.252728,0.272727,4,2,,0.0,False,,0.0,False,20,12,"καὶ γυναῖκές τινες αἳ ἦσαν τεθεραπευμέναι ἀπὸ πνευμάτων πονηρῶν καὶ ἀσθενειῶν, Μαρία ἡ καλουμένη Μαγδαληνή, ἀφ’ ἧς δαιμόνια ἑπτὰ ἐξεληλύθει,"
Luke,Luke 8:3,355,False,unmasked_non_markan,Mark 10:45,415,0.134461,0.155292,0.0,2,1,,0.0,False,,0.0,False,18,10,"καὶ Ἰωάννα γυνὴ Χουζᾶ ἐπιτρόπου Ἡρῴδου καὶ Σουσάννα καὶ ἕτεραι πολλαί, αἵτινες διηκόνουν αὐτοῖς ⸀ἐκ τῶν ὑπαρχόντων αὐταῖς."
Luke,Luke 8:4,356,False,unmasked_non_markan,Mark 4:2,110,0.144894,0.185761,0.0,3,0,,0.0,False,,0.0,False,14,7,Συνιόντος δὲ ὄχλου πολλοῦ καὶ τῶν κατὰ πόλιν ἐπιπορευομένων πρὸς αὐτὸν εἶπεν διὰ παραβολῆς·
Luke,Luke 8:5,357,True,strict_verse,Mark 4:4,112,0.572461,0.534901,0.714286,5,2,,0.0,True,Mark 4:3,0.553343,True,28,11,"Ἐξῆλθεν ὁ σπείρων τοῦ σπεῖραι τὸν σπόρον αὐτοῦ. καὶ ἐν τῷ σπείρειν αὐτὸν ὃ μὲν ἔπεσεν παρὰ τὴν ὁδόν, καὶ κατεπατήθη καὶ τὰ πετεινὰ τοῦ οὐρανοῦ κατέφαγεν αὐτό."
Luke,Luke 8:6,358,False,unmasked_non_markan,Mark 4:6,114,0.145454,0.169385,0.0,3,1,,0.0,False,,0.0,False,14,8,"καὶ ἕτερον ⸀κατέπεσεν ἐπὶ τὴν πέτραν, καὶ φυὲν ἐξηράνθη διὰ τὸ μὴ ἔχειν ἰκμάδα."
Luke,Luke 8:7,359,True,chain_context,Mark 4:7,115,0.362873,0.349227,0.428571,2,1,,0.0,True,Mark 4:7,0.349227,True,13,7,"καὶ ἕτερον ἔπεσεν ἐν μέσῳ τῶν ἀκανθῶν, καὶ συμφυεῖσαι αἱ ἄκανθαι ἀπέπνιξαν αὐτό."
Luke,Luke 8:8,360,True,strict_verse,Mark 4:23,131,0.565324,0.476911,1.0,3,1,,0.0,True,Mark 4:9,0.460137,False,21,14,"καὶ ἕτερον ἔπεσεν εἰς τὴν γῆν τὴν ἀγαθήν, καὶ φυὲν ἐποίησεν καρπὸν ἑκατονταπλασίονα. ταῦτα λέγων ἐφώνει· Ὁ ἔχων ὦτα ἀκούειν ἀκουέτω."
Luke,Luke 8:9,361,True,strict_verse,Mark 7:17,264,0.534174,0.511761,0.75,3,0,,0.0,False,,0.0,False,11,4,Ἐπηρώτων δὲ αὐτὸν οἱ μαθηταὶ ⸀αὐτοῦ τίς ⸂αὕτη εἴη ἡ παραβολή⸃.
Luke,Luke 8:10,362,True,chain_context,Mark 4:12,120,0.47336,0.474393,0.5,4,1,,0.0,True,Mark 4:12,0.474393,False,25,14,"ὁ δὲ εἶπεν· Ὑμῖν δέδοται γνῶναι τὰ μυστήρια τῆς βασιλείας τοῦ θεοῦ, τοῖς δὲ λοιποῖς ἐν παραβολαῖς, ἵνα βλέποντες μὴ βλέπωσιν καὶ ἀκούοντες μὴ συνιῶσιν."
Luke,Luke 8:11,363,False,unmasked_non_markan,Mark 4:26,134,0.332429,0.332174,0.333333,3,1,,0.0,False,,0.0,False,12,6,Ἔστιν δὲ αὕτη ἡ παραβολή· Ὁ σπόρος ἐστὶν ὁ λόγος τοῦ θεοῦ.
Luke,Luke 8:12,364,False,unmasked_non_markan,Mark 4:15,123,0.272753,0.25353,0.416667,6,0,,0.0,False,,0.0,False,24,12,"οἱ δὲ παρὰ τὴν ὁδόν εἰσιν οἱ ⸀ἀκούσαντες, εἶτα ἔρχεται ὁ διάβολος καὶ αἴρει τὸν λόγον ἀπὸ τῆς καρδίας αὐτῶν, ἵνα μὴ πιστεύσαντες σωθῶσιν."
Luke,Luke 8:13,365,False,unmasked_non_markan,Mark 1:15,15,0.140523,0.180158,0.0,2,0,,0.0,False,,0.0,False,27,13,"οἱ δὲ ἐπὶ τῆς πέτρας οἳ ὅταν ἀκούσωσιν μετὰ χαρᾶς δέχονται τὸν λόγον, καὶ οὗτοι ῥίζαν οὐκ ἔχουσιν, οἳ πρὸς καιρὸν πιστεύουσιν καὶ ἐν καιρῷ πειρασμοῦ ἀφίστανται."
Luke,Luke 8:14,366,False,unmasked_non_markan,Mark 4:7,115,0.301278,0.275143,0.333333,4,2,,0.0,False,,0.0,False,24,12,"τὸ δὲ εἰς τὰς ἀκάνθας πεσόν, οὗτοί εἰσιν οἱ ἀκούσαντες, καὶ ὑπὸ μεριμνῶν καὶ πλούτου καὶ ἡδονῶν τοῦ βίου πορευόμενοι συμπνίγονται καὶ οὐ τελεσφοροῦσιν."
Luke,Luke 8:15,367,False,unmasked_non_markan,Mark 4:20,128,0.293862,0.254756,0.454545,6,1,,0.0,False,,0.0,False,22,11,"τὸ δὲ ἐν τῇ καλῇ γῇ, οὗτοί εἰσιν οἵτινες ἐν καρδίᾳ καλῇ καὶ ἀγαθῇ ἀκούσαντες τὸν λόγον κατέχουσιν καὶ καρποφοροῦσιν ἐν ὑπομονῇ."
Luke,Luke 8:16,368,True,chain_context,Mark 4:21,129,0.470203,0.436158,0.5,4,3,,0.0,True,Mark 4:21,0.436158,True,21,12,"Οὐδεὶς δὲ λύχνον ἅψας καλύπτει αὐτὸν σκεύει ἢ ὑποκάτω κλίνης τίθησιν, ἀλλ’ ἐπὶ λυχνίας ⸀τίθησιν, ἵνα οἱ εἰσπορευόμενοι βλέπωσιν τὸ φῶς."
Luke,Luke 8:17,369,True,strict_verse,Mark 4:22,130,0.62552,0.596821,0.666667,8,3,,0.0,True,Mark 4:22,0.596821,True,18,12,"οὐ γάρ ἐστιν κρυπτὸν ὃ οὐ φανερὸν γενήσεται, οὐδὲ ἀπόκρυφον ὃ οὐ ⸂μὴ γνωσθῇ⸃ καὶ εἰς φανερὸν ἔλθῃ."
Luke,Luke 8:18,370,True,strict_verse,Mark 4:25,133,0.611715,0.586447,0.857143,4,0,,0.0,True,Mark 4:25,0.586447,True,22,11,"βλέπετε οὖν πῶς ἀκούετε· ὃς ⸂ἂν γὰρ⸃ ἔχῃ, δοθήσεται αὐτῷ, καὶ ὃς ⸀ἂν μὴ ἔχῃ, καὶ ὃ δοκεῖ ἔχειν ἀρθήσεται ἀπ’ αὐτοῦ."
Luke,Luke 8:19,371,False,unmasked_non_markan,Mark 3:33,106,0.303209,0.296421,0.4,2,0,,0.0,False,,0.0,False,18,7,"⸀Παρεγένετο δὲ πρὸς αὐτὸν ἡ μήτηρ καὶ οἱ ἀδελφοὶ αὐτοῦ, καὶ οὐκ ἠδύναντο συντυχεῖν αὐτῷ διὰ τὸν ὄχλον."
Luke,Luke 8:20,372,True,local_cluster,Mark 3:32,105,0.370015,0.358384,0.428571,3,1,,0.0,False,,0.0,True,15,7,⸂ἀπηγγέλη δὲ⸃ ⸀αὐτῷ· Ἡ μήτηρ σου καὶ οἱ ἀδελφοί σου ἑστήκασιν ἔξω ἰδεῖν ⸂σε θέλοντες⸃.
Luke,Luke 8:21,373,True,strict_verse,Mark 3:33,106,0.569474,0.54548,0.8,5,0,,0.0,False,,0.0,True,21,9,ὁ δὲ ἀποκριθεὶς εἶπεν πρὸς αὐτούς· Μήτηρ μου καὶ ἀδελφοί μου οὗτοί εἰσιν οἱ τὸν λόγον τοῦ θεοῦ ἀκούοντες καὶ ⸀ποιοῦντες.
Luke,Luke 8:22,374,True,chain_context,Mark 4:35,143,0.405179,0.369887,0.5,5,2,,0.0,True,Mark 4:35,0.369887,True,27,11,"⸂Ἐγένετο δὲ⸃ ἐν μιᾷ τῶν ἡμερῶν καὶ αὐτὸς ἐνέβη εἰς πλοῖον καὶ οἱ μαθηταὶ αὐτοῦ, καὶ εἶπεν πρὸς αὐτούς· Διέλθωμεν εἰς τὸ πέραν τῆς λίμνης, καὶ ἀνήχθησαν."
Luke,Luke 8:23,375,False,unmasked_non_markan,Mark 4:37,145,0.138801,0.143763,0.0,2,2,,0.0,False,,0.0,False,15,8,"πλεόντων δὲ αὐτῶν ἀφύπνωσεν. καὶ κατέβη λαῖλαψ ἀνέμου εἰς τὴν λίμνην, καὶ συνεπληροῦντο καὶ ἐκινδύνευον."
Luke,Luke 8:24,376,True,chain_context,Mark 4:39,147,0.403937,0.370432,0.416667,6,3,,0.0,True,Mark 4:39,0.370432,True,24,14,"προσελθόντες δὲ διήγειραν αὐτὸν λέγοντες· Ἐπιστάτα ἐπιστάτα, ἀπολλύμεθα· ὁ δὲ ⸀διεγερθεὶς ἐπετίμησεν τῷ ἀνέμῳ καὶ τῷ κλύδωνι τοῦ ὕδατος, καὶ ἐπαύσαντο, καὶ ἐγένετο γαλήνη."
Luke,Luke 8:25,377,True,chain_context,Mark 4:41,149,0.464519,0.407503,0.666667,6,2,,0.0,True,Mark 4:41,0.407503,True,28,12,"εἶπεν δὲ αὐτοῖς· ⸀Ποῦ ἡ πίστις ὑμῶν; φοβηθέντες δὲ ἐθαύμασαν, λέγοντες πρὸς ἀλλήλους· Τίς ἄρα οὗτός ἐστιν ὅτι καὶ τοῖς ἀνέμοις ἐπιτάσσει καὶ τῷ ὕδατι, καὶ ὑπακούουσιν αὐτῷ;"
Luke,Luke 8:26,378,True,chain_context,Mark 5:1,150,0.402645,0.389715,0.4,2,2,,0.0,True,Mark 5:1,0.389715,True,12,5,"Καὶ κατέπλευσαν εἰς τὴν χώραν τῶν ⸀Γερασηνῶν, ἥτις ἐστὶν ἀντιπέρα τῆς Γαλιλαίας."
