layer,source_ref,target_ref,edge_basis,score,max_exact_run_len,max_exact_run,negative_space_flags,provisional_reading,formula_risk
epistles_to_gospels,Heb 4:14,John 1:50-51,automatic_greek_window,0.143,3.0,τον υιον του,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 5:1,John 1:2,automatic_greek_window,0.214,3.0,προσ τον θεον,thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 5:1,John 1:2-4,automatic_greek_window,0.1509,3.0,προσ τον θεον,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 5:1,John 1:1-4,automatic_greek_window,0.1473,3.0,προσ τον θεον,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 5:5,John 20:31-21:1,automatic_greek_window,0.1711,2.0,ο χριστοσ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 5:5,John 5:18-21,automatic_greek_window,0.1226,3.0,ουτωσ και ο,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 5:5,John 5:19-21,automatic_greek_window,0.0963,3.0,ουτωσ και ο,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 5:6,Luke 1:55,automatic_greek_window,0.2062,3.0,εισ τον αιωνα,,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 5:6,John 6:58,automatic_greek_window,0.1798,3.0,εισ τον αιωνα,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 5:6,Luke 1:54-55,automatic_greek_window,0.1795,3.0,εισ τον αιωνα,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 5:7,Luke 24:18-20,automatic_greek_window,0.1655,3.0,εν ταισ ημεραισ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 5:7,Luke 1:79-2:2,automatic_greek_window,0.1618,3.0,εν ταισ ημεραισ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 5:7,Luke 24:17-20,automatic_greek_window,0.1591,3.0,εν ταισ ημεραισ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 5:11,John 1:1,automatic_greek_window,0.1199,3.0,ο λογοσ και,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 5:11,John 1:1-2,automatic_greek_window,0.1185,3.0,ο λογοσ και,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 5:11,John 1:1-3,automatic_greek_window,0.1118,3.0,ο λογοσ και,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 5:12,Luke 9:11,automatic_greek_window,0.1012,3.0,του θεου και,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 5:12,Luke 6:4-6,automatic_greek_window,0.0888,3.0,του θεου και,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 5:12,Luke 6:4-7,automatic_greek_window,0.0869,3.0,του θεου και,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 5:13,Matt 7:8-9,automatic_greek_window,0.1424,3.0,πασ γαρ ο,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 5:13,John 3:20-21,automatic_greek_window,0.1422,3.0,πασ γαρ ο,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 5:13,Matt 7:8-10,automatic_greek_window,0.1398,3.0,πασ γαρ ο,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 6:6,Luke 12:9-10,automatic_greek_window,0.1414,3.0,τον υιον του,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 6:6,Luke 12:8-10,automatic_greek_window,0.1368,3.0,τον υιον του,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 6:6,Luke 12:9-11,automatic_greek_window,0.1334,3.0,τον υιον του,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 6:10,John 1:12,automatic_greek_window,0.1807,4.0,εισ το ονομα αυτου,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 6:10,John 2:23,automatic_greek_window,0.1489,4.0,εισ το ονομα αυτου,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 6:10,John 1:11-12,automatic_greek_window,0.1451,4.0,εισ το ονομα αυτου,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 6:20,John 13:8,automatic_greek_window,0.1566,3.0,εισ τον αιωνα,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 6:20,John 8:34-35,automatic_greek_window,0.154,3.0,εισ τον αιωνα,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 6:20,John 11:25-26,automatic_greek_window,0.1521,3.0,εισ τον αιωνα,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 7:1,Luke 8:25-28,automatic_greek_window,0.1475,4.0,του θεου του υψιστου,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 7:1,Mark 5:7-10,automatic_greek_window,0.1312,4.0,του θεου του υψιστου,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 7:1,Luke 8:27-28,automatic_greek_window,0.1293,4.0,του θεου του υψιστου,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 7:3,John 3:36,automatic_greek_window,0.1625,3.0,του θεου μενει,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 7:3,John 3:35-36,automatic_greek_window,0.1576,3.0,του θεου μενει,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 7:3,John 3:36-4:1,automatic_greek_window,0.1513,3.0,του θεου μενει,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 7:5,Luke 2:39-42,automatic_greek_window,0.0888,3.0,κατα τον νομον,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 7:5,Luke 2:36-39,automatic_greek_window,0.0843,3.0,κατα τον νομον,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 7:11,Luke 19:48,automatic_greek_window,0.1146,3.0,ο λαοσ γαρ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 7:11,Luke 1:21,automatic_greek_window,0.1018,3.0,ην ο λαοσ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 7:11,Luke 1:18-21,automatic_greek_window,0.0918,3.0,ην ο λαοσ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 7:17,John 8:35,automatic_greek_window,0.1754,3.0,εισ τον αιωνα,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 7:17,Luke 1:55,automatic_greek_window,0.1628,3.0,εισ τον αιωνα,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 7:17,John 11:26,automatic_greek_window,0.1617,3.0,εισ τον αιωνα,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 7:21,Luke 1:55,automatic_greek_window,0.1722,3.0,εισ τον αιωνα,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 7:21,Luke 1:55-58,automatic_greek_window,0.1543,3.0,εισ τον αιωνα,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 7:21,John 8:35,automatic_greek_window,0.1489,3.0,εισ τον αιωνα,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 7:24,Mark 3:29,automatic_greek_window,0.195,3.0,εισ τον αιωνα,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 7:24,Mark 3:29-30,automatic_greek_window,0.1883,3.0,εισ τον αιωνα,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 7:24,John 8:35,automatic_greek_window,0.1779,3.0,εισ τον αιωνα,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 7:25,Luke 13:11,automatic_greek_window,0.1374,3.0,εισ το παντελεσ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 7:25,Luke 13:10-11,automatic_greek_window,0.1267,3.0,εισ το παντελεσ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 7:25,Luke 13:11-12,automatic_greek_window,0.1251,3.0,εισ το παντελεσ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 7:26,Mark 2:16,automatic_greek_window,0.1026,3.0,των αμαρτωλων και,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 7:26,Mark 2:15-16,automatic_greek_window,0.0953,3.0,των αμαρτωλων και,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 7:26,Mark 2:16-17,automatic_greek_window,0.0935,3.0,των αμαρτωλων και,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 7:27,Luke 19:47,automatic_greek_window,0.1931,2.0,καθ ημεραν,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 7:27,Luke 19:47-48,automatic_greek_window,0.1753,2.0,καθ ημεραν,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 7:27,Luke 19:46-47,automatic_greek_window,0.173,2.0,καθ ημεραν,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 7:28,John 8:34-37,automatic_greek_window,0.1562,3.0,εισ τον αιωνα,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 7:28,John 12:32-34,automatic_greek_window,0.1465,3.0,εισ τον αιωνα,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 7:28,John 8:35-37,automatic_greek_window,0.1432,3.0,εισ τον αιωνα,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 8:1,Matt 6:1-3,automatic_greek_window,0.1514,3.0,εν τοισ ουρανοισ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 8:1,Matt 6:1-4,automatic_greek_window,0.1488,3.0,εν τοισ ουρανοισ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 8:1,Matt 5:48-6:3,automatic_greek_window,0.1476,3.0,εν τοισ ουρανοισ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 8:5,John 4:20,automatic_greek_window,0.0929,3.0,εν τω ορει,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 8:5,John 4:21,automatic_greek_window,0.089,3.0,εν τω ορει,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 8:5,Luke 8:32,automatic_greek_window,0.0879,3.0,εν τω ορει,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 8:8,Luke 1:31-33,automatic_greek_window,0.1366,3.0,επι τον οικον,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 8:8,Luke 1:30-33,automatic_greek_window,0.1321,3.0,επι τον οικον,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 8:8,Luke 1:31-34,automatic_greek_window,0.1315,3.0,επι τον οικον,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 8:9,John 10:39,automatic_greek_window,0.158,3.0,τησ χειροσ αυτων,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 8:9,John 10:38-39,automatic_greek_window,0.1557,3.0,τησ χειροσ αυτων,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 8:9,John 10:37-39,automatic_greek_window,0.1534,3.0,τησ χειροσ αυτων,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 8:11,Matt 16:28-17:1,automatic_greek_window,0.1099,3.0,τον αδελφον αυτου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 8:11,Matt 16:27-17:1,automatic_greek_window,0.1056,3.0,τον αδελφον αυτου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 8:11,Matt 16:28-17:2,automatic_greek_window,0.1054,3.0,τον αδελφον αυτου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 8:12,Matt 1:21,automatic_greek_window,0.128,3.0,των αμαρτιων αυτων,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 8:12,Matt 1:21-22,automatic_greek_window,0.118,3.0,των αμαρτιων αυτων,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 8:12,Matt 1:21-23,automatic_greek_window,0.1101,3.0,των αμαρτιων αυτων,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 8:13,Luke 11:27,automatic_greek_window,0.1059,3.0,εν τω λεγειν,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 8:13,Luke 11:26-27,automatic_greek_window,0.1026,3.0,εν τω λεγειν,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 8:13,Luke 11:27-28,automatic_greek_window,0.1023,3.0,εν τω λεγειν,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 9:4,John 6:49,automatic_greek_window,0.1427,3.0,το μαννα και,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 9:4,John 6:48-49,automatic_greek_window,0.1324,3.0,το μαννα και,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 9:4,John 6:47-49,automatic_greek_window,0.1106,3.0,το μαννα και,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 9:7,John 11:50-51,automatic_greek_window,0.1984,2.0,του ενιαυτου,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 9:7,John 11:49-50,automatic_greek_window,0.1935,2.0,εισ δε,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 9:7,John 11:51,automatic_greek_window,0.1929,2.0,του ενιαυτου,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 9:8,Matt 12:31-34,automatic_greek_window,0.2027,4.0,του πνευματοσ του αγιου,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 9:8,Matt 12:31-32,automatic_greek_window,0.2007,4.0,του πνευματοσ του αγιου,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 9:8,Matt 12:30-32,automatic_greek_window,0.1948,4.0,του πνευματοσ του αγιου,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 9:9,Luke 1:20,automatic_greek_window,0.1077,3.0,εισ τον καιρον,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 9:9,Luke 1:20-21,automatic_greek_window,0.1035,3.0,εισ τον καιρον,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 9:9,Luke 1:19-20,automatic_greek_window,0.1028,3.0,εισ τον καιρον,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 9:18,John 1:3,automatic_greek_window,0.1797,1.0,ουδε,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 9:19,Luke 2:10,automatic_greek_window,0.1458,3.0,παντι τω λαω,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 9:19,Luke 2:22,automatic_greek_window,0.1423,3.0,κατα τον νομον,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 9:19,Luke 2:10-11,automatic_greek_window,0.1188,3.0,παντι τω λαω,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 9:20,Mark 14:24,automatic_greek_window,0.308,2.0,το αιμα,,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 9:20,Matt 26:28,automatic_greek_window,0.28,2.0,το αιμα,,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 9:20,Mark 14:23-24,automatic_greek_window,0.2464,2.0,το αιμα,,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 9:22,John 7:19,automatic_greek_window,0.1205,3.0,τον νομον και,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 9:22,Luke 2:39,automatic_greek_window,0.117,3.0,κατα τον νομον,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 9:22,John 18:31,automatic_greek_window,0.1154,3.0,κατα τον νομον,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 9:23,Matt 6:9,automatic_greek_window,0.1429,3.0,εν τοισ ουρανοισ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 9:23,Luke 10:20-21,automatic_greek_window,0.1411,3.0,εν τοισ ουρανοισ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 9:23,Luke 10:20-22,automatic_greek_window,0.1366,3.0,εν τοισ ουρανοισ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 9:26,Luke 11:50,automatic_greek_window,0.1799,3.0,απο καταβολησ κοσμου,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 9:26,Luke 11:49-50,automatic_greek_window,0.1665,3.0,απο καταβολησ κοσμου,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 9:26,Luke 11:48-50,automatic_greek_window,0.1562,3.0,απο καταβολησ κοσμου,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 9:28,Matt 18:34-19:2,automatic_greek_window,0.1068,3.0,ουτωσ και ο,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 9:28,Matt 18:35-19:2,automatic_greek_window,0.0881,3.0,ουτωσ και ο,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 9:28,Matt 18:35-19:3,automatic_greek_window,0.085,3.0,ουτωσ και ο,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 10:5,John 9:39-10:1,automatic_greek_window,0.1641,3.0,εισ τον κοσμον,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 10:5,John 17:18,automatic_greek_window,0.1525,3.0,εισ τον κοσμον,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 10:5,John 1:9,automatic_greek_window,0.1438,3.0,εισ τον κοσμον,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 10:6,John 16:9,automatic_greek_window,0.1811,2.0,περι αμαρτιασ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 10:7,Matt 6:10,automatic_greek_window,0.1234,3.0,το θελημα σου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 10:7,Matt 26:40-42,automatic_greek_window,0.1232,3.0,το θελημα σου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 10:7,Matt 26:40-43,automatic_greek_window,0.1208,3.0,το θελημα σου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 10:9,Matt 26:42-45,automatic_greek_window,0.1258,3.0,το θελημα σου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 10:9,Matt 6:10,automatic_greek_window,0.1207,3.0,το θελημα σου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 10:9,Matt 26:42,automatic_greek_window,0.12,3.0,το θελημα σου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 10:11,Luke 11:3-4,automatic_greek_window,0.1812,2.0,καθ ημεραν,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 10:13,Luke 20:43,automatic_greek_window,0.3147,3.0,υποποδιον των ποδων,,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 10:13,Luke 20:43-44,automatic_greek_window,0.2598,3.0,υποποδιον των ποδων,,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 10:13,Luke 20:42-43,automatic_greek_window,0.2438,3.0,υποποδιον των ποδων,,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 10:15,John 14:26,automatic_greek_window,0.2543,4.0,το πνευμα το αγιον,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 10:15,Mark 3:29,automatic_greek_window,0.2416,4.0,το πνευμα το αγιον,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 10:15,John 14:25-26,automatic_greek_window,0.2364,4.0,το πνευμα το αγιον,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 10:17,Matt 1:21,automatic_greek_window,0.1491,3.0,των αμαρτιων αυτων,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 10:17,Matt 1:21-22,automatic_greek_window,0.1342,3.0,των αμαρτιων αυτων,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 10:17,Matt 1:21-23,automatic_greek_window,0.1238,3.0,των αμαρτιων αυτων,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 10:18,John 16:9-10,automatic_greek_window,0.1839,2.0,περι αμαρτιασ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 10:18,John 16:9-11,automatic_greek_window,0.1723,2.0,περι αμαρτιασ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 10:19,Luke 22:19-20,automatic_greek_window,0.1485,3.0,εν τω αιματι,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 10:19,Matt 23:30,automatic_greek_window,0.1436,3.0,εν τω αιματι,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 10:19,Luke 22:19-21,automatic_greek_window,0.1425,3.0,εν τω αιματι,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
epistles_to_gospels,Heb 10:21,Matt 12:4,automatic_greek_window,0.2518,4.0,τον οικον του θεου,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
