layer,source_ref,target_ref,edge_basis,score,max_exact_run_len,max_exact_run,negative_space_flags,provisional_reading
epistles_to_gospels,2Tim 4:17,Mark 13:9-10,automatic_greek_window,0.1146,3,παντα τα εθνη,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,2Tim 4:18,Luke 1:33,automatic_greek_window,0.1662,3,εισ τουσ αιωνασ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,2Tim 4:18,Luke 1:32-33,automatic_greek_window,0.165,3,εισ τουσ αιωνασ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,2Tim 4:18,Luke 1:32-34,automatic_greek_window,0.1559,3,εισ τουσ αιωνασ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,2Tim 4:21,Luke 8:20,automatic_greek_window,0.1034,3,και οι αδελφοι,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,2Tim 4:21,Mark 3:34,automatic_greek_window,0.1008,3,και οι αδελφοι,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,2Tim 4:21,Matt 12:49,automatic_greek_window,0.0986,3,και οι αδελφοι,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,2Tim 4:22,Luke 1:28,automatic_greek_window,0.155,3,ο κυριοσ μετα,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,2Tim 4:22,Luke 1:28-29,automatic_greek_window,0.1407,3,ο κυριοσ μετα,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,2Tim 4:22,Luke 1:28-30,automatic_greek_window,0.1344,3,ο κυριοσ μετα,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Titus 1:1,Matt 1:18-20,automatic_greek_window,0.129,3,δε ιησου χριστου,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Titus 1:1,Matt 1:17-20,automatic_greek_window,0.1263,3,δε ιησου χριστου,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Titus 1:1,Matt 1:18-21,automatic_greek_window,0.1263,3,δε ιησου χριστου,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Titus 1:3,Mark 4:33-34,automatic_greek_window,0.1709,2,τον λογον,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Titus 1:3,John 4:41,automatic_greek_window,0.1608,3,τον λογον αυτου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Titus 1:3,John 5:38,automatic_greek_window,0.0942,3,τον λογον αυτου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Titus 1:10,Mark 2:15,automatic_greek_window,0.1078,3,γαρ πολλοι και,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Titus 1:10,Mark 2:15-16,automatic_greek_window,0.1038,3,γαρ πολλοι και,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Titus 1:10,Mark 2:14-15,automatic_greek_window,0.1019,3,γαρ πολλοι και,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Titus 1:13,John 5:31,automatic_greek_window,0.2242,2,η μαρτυρια,,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Titus 1:13,John 8:13,automatic_greek_window,0.201,2,η μαρτυρια,,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Titus 1:13,John 8:17,automatic_greek_window,0.1902,2,η μαρτυρια,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Titus 2:2,John 15:9,automatic_greek_window,0.133,3,τη αγαπη τη,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Titus 2:2,John 15:8-9,automatic_greek_window,0.1247,3,τη αγαπη τη,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Titus 2:2,John 15:9-10,automatic_greek_window,0.1247,3,τη αγαπη τη,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Titus 2:5,Luke 8:11,automatic_greek_window,0.1808,4,ο λογοσ του θεου,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Titus 2:5,Luke 8:10-11,automatic_greek_window,0.1672,4,ο λογοσ του θεου,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Titus 2:5,Luke 8:10-12,automatic_greek_window,0.1655,4,ο λογοσ του θεου,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Titus 2:13,John 11:4,automatic_greek_window,0.138,3,τησ δοξησ του,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Titus 2:13,John 11:4-5,automatic_greek_window,0.1303,3,τησ δοξησ του,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Titus 2:13,John 11:3-4,automatic_greek_window,0.127,3,τησ δοξησ του,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Titus 3:6,John 1:17,automatic_greek_window,0.128,3,δια ιησου χριστου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Titus 3:6,John 1:16-17,automatic_greek_window,0.1183,3,δια ιησου χριστου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Titus 3:6,John 1:17-18,automatic_greek_window,0.1151,3,δια ιησου χριστου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Titus 3:12,John 5:40,automatic_greek_window,0.1816,3,ελθειν προσ με,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Titus 3:12,John 5:40-41,automatic_greek_window,0.1382,3,ελθειν προσ με,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Titus 3:12,John 6:65-66,automatic_greek_window,0.135,3,ελθειν προσ με,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phlm 1:3,John 1:17,automatic_greek_window,0.1992,2,ιησου χριστου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phlm 1:3,John 1:17-18,automatic_greek_window,0.1856,2,ιησου χριστου,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phlm 1:3,Mark 1:1,automatic_greek_window,0.1768,2,ιησου χριστου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phlm 1:5,Luke 7:19,automatic_greek_window,0.1662,3,προσ τον κυριον,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phlm 1:5,Luke 7:16-19,automatic_greek_window,0.1425,3,προσ τον κυριον,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phlm 1:5,Luke 7:19-20,automatic_greek_window,0.123,3,προσ τον κυριον,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phlm 1:12,John 17:10,automatic_greek_window,0.1925,2,τα εμα,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phlm 1:12,Luke 15:31,automatic_greek_window,0.1748,2,τα εμα,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phlm 1:13,Mark 1:1,automatic_greek_window,0.1838,2,του ευαγγελιου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phlm 1:25,John 1:17,automatic_greek_window,0.227,2,η χαρισ,thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phlm 1:25,Mark 1:1,automatic_greek_window,0.1869,2,ιησου χριστου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phlm 1:25,John 1:16-17,automatic_greek_window,0.1712,2,η χαρισ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:1,John 6:45,automatic_greek_window,0.1677,3,εν τοισ προφηταισ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:1,John 6:45-46,automatic_greek_window,0.162,3,εν τοισ προφηταισ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:1,John 6:45-47,automatic_greek_window,0.1556,3,εν τοισ προφηταισ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:2,Mark 3:16,automatic_greek_window,0.1653,3,και εποιησεν τουσ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:2,Mark 3:15-16,automatic_greek_window,0.1233,3,και εποιησεν τουσ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:2,Mark 3:14-16,automatic_greek_window,0.1085,3,και εποιησεν τουσ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:5,Luke 12:8-10,automatic_greek_window,0.1725,2,των αγγελων,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:5,Luke 9:41,automatic_greek_window,0.1706,1,ειπεν,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:6,Matt 25:31,automatic_greek_window,0.1747,2,οταν δε,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:7,Matt 13:41-42,automatic_greek_window,0.1876,3,τουσ αγγελουσ αυτου,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:7,Matt 13:41-43,automatic_greek_window,0.1742,3,τουσ αγγελουσ αυτου,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:7,Matt 13:40-42,automatic_greek_window,0.1738,3,τουσ αγγελουσ αυτου,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:8,John 12:32-34,automatic_greek_window,0.1733,3,εισ τον αιωνα,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:8,Luke 1:31-33,automatic_greek_window,0.1716,2,ο θεοσ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:8,Luke 1:31-34,automatic_greek_window,0.1707,2,ο θεοσ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:13,Luke 20:43,automatic_greek_window,0.9225,10,εωσ αν θω τουσ εχθρουσ σου υποποδιον των ποδων σου,ps110_enemies_footstool,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:13,Luke 20:42-43,automatic_greek_window,0.7035,14,καθου εκ δεξιων μου εωσ αν θω τουσ εχθρουσ σου υποποδιον των ποδων σου,ps110_right_hand|ps110_enemies_footstool,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:13,Luke 20:41-43,automatic_greek_window,0.6648,14,καθου εκ δεξιων μου εωσ αν θω τουσ εχθρουσ σου υποποδιον των ποδων σου,ps110_right_hand|ps110_enemies_footstool,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:13,Luke 20:42-44,automatic_greek_window,0.6604,14,καθου εκ δεξιων μου εωσ αν θω τουσ εχθρουσ σου υποποδιον των ποδων σου,ps110_right_hand|ps110_enemies_footstool,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:13,Luke 20:41-44,automatic_greek_window,0.64,14,καθου εκ δεξιων μου εωσ αν θω τουσ εχθρουσ σου υποποδιον των ποδων σου,ps110_right_hand|ps110_enemies_footstool,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:13,Matt 22:44,automatic_greek_window,0.6328,10,καθου εκ δεξιων μου εωσ αν θω τουσ εχθρουσ σου,ps110_right_hand,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:13,Luke 20:40-43,automatic_greek_window,0.6312,14,καθου εκ δεξιων μου εωσ αν θω τουσ εχθρουσ σου υποποδιον των ποδων σου,ps110_right_hand|ps110_enemies_footstool,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:13,Luke 20:42-45,automatic_greek_window,0.627,14,καθου εκ δεξιων μου εωσ αν θω τουσ εχθρουσ σου υποποδιον των ποδων σου,ps110_right_hand|ps110_enemies_footstool,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:13,Mark 12:36,automatic_greek_window,0.5565,10,καθου εκ δεξιων μου εωσ αν θω τουσ εχθρουσ σου,ps110_right_hand,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:13,Luke 20:43-44,automatic_greek_window,0.5449,10,εωσ αν θω τουσ εχθρουσ σου υποποδιον των ποδων σου,ps110_enemies_footstool,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:13,Matt 22:44-45,automatic_greek_window,0.5436,10,καθου εκ δεξιων μου εωσ αν θω τουσ εχθρουσ σου,ps110_right_hand,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:13,Matt 22:43-44,automatic_greek_window,0.5412,10,καθου εκ δεξιων μου εωσ αν θω τουσ εχθρουσ σου,ps110_right_hand,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:13,Matt 22:43-45,automatic_greek_window,0.5318,10,καθου εκ δεξιων μου εωσ αν θω τουσ εχθρουσ σου,ps110_right_hand,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:13,Matt 22:42-44,automatic_greek_window,0.5092,10,καθου εκ δεξιων μου εωσ αν θω τουσ εχθρουσ σου,ps110_right_hand,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:13,Matt 22:42-45,automatic_greek_window,0.5092,10,καθου εκ δεξιων μου εωσ αν θω τουσ εχθρουσ σου,ps110_right_hand,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:13,Mark 12:36-37,automatic_greek_window,0.5009,10,καθου εκ δεξιων μου εωσ αν θω τουσ εχθρουσ σου,ps110_right_hand,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:13,Mark 12:35-36,automatic_greek_window,0.5005,10,καθου εκ δεξιων μου εωσ αν θω τουσ εχθρουσ σου,ps110_right_hand,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:13,Luke 20:43-45,automatic_greek_window,0.4926,10,εωσ αν θω τουσ εχθρουσ σου υποποδιον των ποδων σου,ps110_enemies_footstool,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:13,Matt 22:41-44,automatic_greek_window,0.4907,10,καθου εκ δεξιων μου εωσ αν θω τουσ εχθρουσ σου,ps110_right_hand,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:13,Mark 12:35-37,automatic_greek_window,0.4734,10,καθου εκ δεξιων μου εωσ αν θω τουσ εχθρουσ σου,ps110_right_hand,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:13,Matt 22:44-46,automatic_greek_window,0.4729,10,καθου εκ δεξιων μου εωσ αν θω τουσ εχθρουσ σου,ps110_right_hand,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:13,Matt 22:43-46,automatic_greek_window,0.4684,10,καθου εκ δεξιων μου εωσ αν θω τουσ εχθρουσ σου,ps110_right_hand,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:13,Mark 12:36-38,automatic_greek_window,0.4618,10,καθου εκ δεξιων μου εωσ αν θω τουσ εχθρουσ σου,ps110_right_hand,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:13,Mark 12:34-36,automatic_greek_window,0.4609,10,καθου εκ δεξιων μου εωσ αν θω τουσ εχθρουσ σου,ps110_right_hand,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:13,Matt 22:44-23:1,automatic_greek_window,0.4609,10,καθου εκ δεξιων μου εωσ αν θω τουσ εχθρουσ σου,ps110_right_hand,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:13,Mark 12:36-39,automatic_greek_window,0.4486,10,καθου εκ δεξιων μου εωσ αν θω τουσ εχθρουσ σου,ps110_right_hand,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:13,Mark 12:35-38,automatic_greek_window,0.4467,10,καθου εκ δεξιων μου εωσ αν θω τουσ εχθρουσ σου,ps110_right_hand,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:13,Mark 12:34-37,automatic_greek_window,0.4462,10,καθου εκ δεξιων μου εωσ αν θω τουσ εχθρουσ σου,ps110_right_hand,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:13,Mark 12:33-36,automatic_greek_window,0.435,10,καθου εκ δεξιων μου εωσ αν θω τουσ εχθρουσ σου,ps110_right_hand,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 1:13,Luke 20:43-46,automatic_greek_window,0.4318,10,εωσ αν θω τουσ εχθρουσ σου υποποδιον των ποδων σου,ps110_enemies_footstool,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 2:4,Luke 1:15,automatic_greek_window,0.1485,3,και πνευματοσ αγιου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 2:4,Luke 1:14-15,automatic_greek_window,0.1397,3,και πνευματοσ αγιου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 2:4,Luke 1:15-16,automatic_greek_window,0.1397,3,και πνευματοσ αγιου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 2:8,Matt 22:44,automatic_greek_window,0.1629,3,υποκατω των ποδων,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 2:8,Matt 22:42-44,automatic_greek_window,0.1579,3,υποκατω των ποδων,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 2:8,Matt 22:42-45,automatic_greek_window,0.1579,3,υποκατω των ποδων,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 2:11,Luke 8:47,automatic_greek_window,0.1439,3,δι ην αιτιαν,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 2:11,Luke 8:47-48,automatic_greek_window,0.1373,3,δι ην αιτιαν,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 2:11,Luke 8:46-47,automatic_greek_window,0.1367,3,δι ην αιτιαν,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 2:12,Matt 28:10,automatic_greek_window,0.173,3,τοισ αδελφοισ μου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 2:12,Matt 6:9,automatic_greek_window,0.1572,3,το ονομα σου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 2:12,Matt 28:9-10,automatic_greek_window,0.1558,3,τοισ αδελφοισ μου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 2:13,Luke 11:6-7,automatic_greek_window,0.1148,3,και τα παιδια,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 2:13,Luke 11:7-8,automatic_greek_window,0.1138,3,και τα παιδια,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 2:13,Mark 12:17-18,automatic_greek_window,0.1099,3,επ αυτω και,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 2:17,John 1:2,automatic_greek_window,0.2035,3,προσ τον θεον,thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 2:17,John 13:3,automatic_greek_window,0.1622,3,προσ τον θεον,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 2:17,John 13:3-4,automatic_greek_window,0.1391,3,προσ τον θεον,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 3:2,John 11:20,automatic_greek_window,0.1851,3,εν τω οικω,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 3:2,Luke 19:5,automatic_greek_window,0.1725,3,εν τω οικω,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 3:2,John 11:20-21,automatic_greek_window,0.1691,3,εν τω οικω,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 3:5,Matt 26:13,automatic_greek_window,0.1532,3,εν ολω τω,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 3:5,Matt 26:12-13,automatic_greek_window,0.1433,3,εν ολω τω,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 3:5,Matt 26:13-14,automatic_greek_window,0.1417,3,εν ολω τω,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 3:6,Luke 1:23,automatic_greek_window,0.1717,3,τον οικον αυτου,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 3:6,Matt 9:6-7,automatic_greek_window,0.1365,3,τον οικον αυτου,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 3:6,Luke 1:32-33,automatic_greek_window,0.1318,3,επι τον οικον,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 3:7,John 14:26-27,automatic_greek_window,0.2402,4,το πνευμα το αγιον,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 3:7,John 14:25-27,automatic_greek_window,0.234,4,το πνευμα το αγιον,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 3:7,John 14:26,automatic_greek_window,0.2292,4,το πνευμα το αγιον,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 3:8,Luke 3:4,automatic_greek_window,0.1698,3,εν τη ερημω,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 3:8,Mark 1:3,automatic_greek_window,0.1611,3,εν τη ερημω,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 3:8,Luke 3:3-4,automatic_greek_window,0.1531,3,εν τη ερημω,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 3:9,John 6:49,automatic_greek_window,0.1634,3,οι πατερεσ υμων,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 3:9,John 6:48-49,automatic_greek_window,0.1441,3,οι πατερεσ υμων,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 3:9,John 6:49-50,automatic_greek_window,0.1357,3,οι πατερεσ υμων,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 3:10,Luke 11:30,automatic_greek_window,0.1554,3,τη γενεα ταυτη,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 3:10,Mark 8:12,automatic_greek_window,0.1514,3,τη γενεα ταυτη,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 3:10,Mark 8:12-13,automatic_greek_window,0.1415,3,τη γενεα ταυτη,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 3:13,Luke 11:3-5,automatic_greek_window,0.1859,3,τισ εξ υμων,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 3:13,Luke 11:3-6,automatic_greek_window,0.1793,3,τισ εξ υμων,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 3:13,Luke 11:2-5,automatic_greek_window,0.1783,3,τισ εξ υμων,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 3:15,John 5:28,automatic_greek_window,0.1389,3,τησ φωνησ αυτου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 3:15,Luke 16:15,automatic_greek_window,0.1328,3,τασ καρδιασ υμων,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Heb 3:15,John 10:3,automatic_greek_window,0.1279,3,τησ φωνησ αυτου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
