model_id,direction_id,pair,unit_id,source_range,target_range,obligation_type,required_explanation,contrary_evidence,response_model,basis
matthew_used_luke_plus_mark_like:optional,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_018,Mark 9:31–Mark 9:40,Luke 9:44–Luke 9:50,pericope_direction_requirement,5 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
augustinian_matthew_mark_luke,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_018,Mark 9:31–Mark 9:40,Luke 9:44–Luke 9:50,pericope_direction_requirement,5 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
proto_mark_plus_sayings:optional,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_018,Mark 9:31–Mark 9:40,Luke 9:44–Luke 9:50,pericope_direction_requirement,5 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
oral_tradition_network:optional,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_018,Mark 9:31–Mark 9:40,Luke 9:44–Luke 9:50,pericope_direction_requirement,5 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
griesbach_two_gospel,mark_used_luke,Mark↔Luke,Mark_Luke_block_loose_018,Luke 9:44–Luke 9:50,Mark 9:31–Mark 9:40,pericope_direction_requirement,5 Mark gap verse(s) as Markan addition.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.,directional_model_requirements_by_pericope
griesbach_two_gospel,mark_used_luke,Mark↔Luke,Mark_Luke_block_loose_018,Luke 9:44–Luke 9:50,Mark 9:31–Mark 9:40,pericope_direction_requirement,2 Luke gap verse(s) as material Mark omits/compresses.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.,directional_model_requirements_by_pericope
markan_priority_matthew_and_luke,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_019,Mark 9:50–Mark 10:5,Luke 14:34–Luke 15:3,pericope_direction_requirement,"3 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
two_source_mark_q,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_019,Mark 9:50–Mark 10:5,Luke 14:34–Luke 15:3,pericope_direction_requirement,"3 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
farrer_mark_matthew_luke,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_019,Mark 9:50–Mark 10:5,Luke 14:34–Luke 15:3,pericope_direction_requirement,"3 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
matthew_used_luke_plus_mark_like:optional,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_019,Mark 9:50–Mark 10:5,Luke 14:34–Luke 15:3,pericope_direction_requirement,"3 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
augustinian_matthew_mark_luke,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_019,Mark 9:50–Mark 10:5,Luke 14:34–Luke 15:3,pericope_direction_requirement,"3 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
proto_mark_plus_sayings:optional,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_019,Mark 9:50–Mark 10:5,Luke 14:34–Luke 15:3,pericope_direction_requirement,"3 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
oral_tradition_network:optional,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_019,Mark 9:50–Mark 10:5,Luke 14:34–Luke 15:3,pericope_direction_requirement,"3 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
markan_priority_matthew_and_luke,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_019,Mark 9:50–Mark 10:5,Luke 14:34–Luke 15:3,pericope_direction_requirement,4 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
two_source_mark_q,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_019,Mark 9:50–Mark 10:5,Luke 14:34–Luke 15:3,pericope_direction_requirement,4 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
farrer_mark_matthew_luke,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_019,Mark 9:50–Mark 10:5,Luke 14:34–Luke 15:3,pericope_direction_requirement,4 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
matthew_used_luke_plus_mark_like:optional,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_019,Mark 9:50–Mark 10:5,Luke 14:34–Luke 15:3,pericope_direction_requirement,4 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
augustinian_matthew_mark_luke,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_019,Mark 9:50–Mark 10:5,Luke 14:34–Luke 15:3,pericope_direction_requirement,4 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
proto_mark_plus_sayings:optional,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_019,Mark 9:50–Mark 10:5,Luke 14:34–Luke 15:3,pericope_direction_requirement,4 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
oral_tradition_network:optional,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_019,Mark 9:50–Mark 10:5,Luke 14:34–Luke 15:3,pericope_direction_requirement,4 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
griesbach_two_gospel,mark_used_luke,Mark↔Luke,Mark_Luke_block_loose_019,Luke 14:34–Luke 15:3,Mark 9:50–Mark 10:5,pericope_direction_requirement,4 Mark gap verse(s) as Markan addition.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.,directional_model_requirements_by_pericope
griesbach_two_gospel,mark_used_luke,Mark↔Luke,Mark_Luke_block_loose_019,Luke 14:34–Luke 15:3,Mark 9:50–Mark 10:5,pericope_direction_requirement,3 Luke gap verse(s) as material Mark omits/compresses.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.,directional_model_requirements_by_pericope
markan_priority_matthew_and_luke,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_020,Mark 10:8–Mark 10:8,Luke 17:35–Luke 17:35,pericope_direction_requirement,"0 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
two_source_mark_q,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_020,Mark 10:8–Mark 10:8,Luke 17:35–Luke 17:35,pericope_direction_requirement,"0 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
farrer_mark_matthew_luke,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_020,Mark 10:8–Mark 10:8,Luke 17:35–Luke 17:35,pericope_direction_requirement,"0 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
matthew_used_luke_plus_mark_like:optional,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_020,Mark 10:8–Mark 10:8,Luke 17:35–Luke 17:35,pericope_direction_requirement,"0 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
augustinian_matthew_mark_luke,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_020,Mark 10:8–Mark 10:8,Luke 17:35–Luke 17:35,pericope_direction_requirement,"0 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
proto_mark_plus_sayings:optional,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_020,Mark 10:8–Mark 10:8,Luke 17:35–Luke 17:35,pericope_direction_requirement,"0 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
oral_tradition_network:optional,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_020,Mark 10:8–Mark 10:8,Luke 17:35–Luke 17:35,pericope_direction_requirement,"0 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
markan_priority_matthew_and_luke,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_020,Mark 10:8–Mark 10:8,Luke 17:35–Luke 17:35,pericope_direction_requirement,0 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
two_source_mark_q,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_020,Mark 10:8–Mark 10:8,Luke 17:35–Luke 17:35,pericope_direction_requirement,0 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
farrer_mark_matthew_luke,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_020,Mark 10:8–Mark 10:8,Luke 17:35–Luke 17:35,pericope_direction_requirement,0 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
matthew_used_luke_plus_mark_like:optional,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_020,Mark 10:8–Mark 10:8,Luke 17:35–Luke 17:35,pericope_direction_requirement,0 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
augustinian_matthew_mark_luke,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_020,Mark 10:8–Mark 10:8,Luke 17:35–Luke 17:35,pericope_direction_requirement,0 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
proto_mark_plus_sayings:optional,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_020,Mark 10:8–Mark 10:8,Luke 17:35–Luke 17:35,pericope_direction_requirement,0 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
oral_tradition_network:optional,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_020,Mark 10:8–Mark 10:8,Luke 17:35–Luke 17:35,pericope_direction_requirement,0 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
griesbach_two_gospel,mark_used_luke,Mark↔Luke,Mark_Luke_block_loose_020,Luke 17:35–Luke 17:35,Mark 10:8–Mark 10:8,pericope_direction_requirement,0 Mark gap verse(s) as Markan addition.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.,directional_model_requirements_by_pericope
griesbach_two_gospel,mark_used_luke,Mark↔Luke,Mark_Luke_block_loose_020,Luke 17:35–Luke 17:35,Mark 10:8–Mark 10:8,pericope_direction_requirement,0 Luke gap verse(s) as material Mark omits/compresses.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.,directional_model_requirements_by_pericope
markan_priority_matthew_and_luke,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_021,Mark 10:13–Mark 10:33,Luke 18:15–Luke 18:32,pericope_direction_requirement,"2 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
two_source_mark_q,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_021,Mark 10:13–Mark 10:33,Luke 18:15–Luke 18:32,pericope_direction_requirement,"2 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
farrer_mark_matthew_luke,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_021,Mark 10:13–Mark 10:33,Luke 18:15–Luke 18:32,pericope_direction_requirement,"2 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
matthew_used_luke_plus_mark_like:optional,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_021,Mark 10:13–Mark 10:33,Luke 18:15–Luke 18:32,pericope_direction_requirement,"2 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
augustinian_matthew_mark_luke,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_021,Mark 10:13–Mark 10:33,Luke 18:15–Luke 18:32,pericope_direction_requirement,"2 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
proto_mark_plus_sayings:optional,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_021,Mark 10:13–Mark 10:33,Luke 18:15–Luke 18:32,pericope_direction_requirement,"2 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
oral_tradition_network:optional,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_021,Mark 10:13–Mark 10:33,Luke 18:15–Luke 18:32,pericope_direction_requirement,"2 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
markan_priority_matthew_and_luke,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_021,Mark 10:13–Mark 10:33,Luke 18:15–Luke 18:32,pericope_direction_requirement,5 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
two_source_mark_q,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_021,Mark 10:13–Mark 10:33,Luke 18:15–Luke 18:32,pericope_direction_requirement,5 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
farrer_mark_matthew_luke,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_021,Mark 10:13–Mark 10:33,Luke 18:15–Luke 18:32,pericope_direction_requirement,5 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
matthew_used_luke_plus_mark_like:optional,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_021,Mark 10:13–Mark 10:33,Luke 18:15–Luke 18:32,pericope_direction_requirement,5 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
augustinian_matthew_mark_luke,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_021,Mark 10:13–Mark 10:33,Luke 18:15–Luke 18:32,pericope_direction_requirement,5 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
proto_mark_plus_sayings:optional,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_021,Mark 10:13–Mark 10:33,Luke 18:15–Luke 18:32,pericope_direction_requirement,5 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
oral_tradition_network:optional,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_021,Mark 10:13–Mark 10:33,Luke 18:15–Luke 18:32,pericope_direction_requirement,5 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
griesbach_two_gospel,mark_used_luke,Mark↔Luke,Mark_Luke_block_loose_021,Luke 18:15–Luke 18:32,Mark 10:13–Mark 10:33,pericope_direction_requirement,5 Mark gap verse(s) as Markan addition.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.,directional_model_requirements_by_pericope
griesbach_two_gospel,mark_used_luke,Mark↔Luke,Mark_Luke_block_loose_021,Luke 18:15–Luke 18:32,Mark 10:13–Mark 10:33,pericope_direction_requirement,2 Luke gap verse(s) as material Mark omits/compresses.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.,directional_model_requirements_by_pericope
markan_priority_matthew_and_luke,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_022,Mark 10:46–Mark 10:52,Luke 18:35–Luke 18:42,pericope_direction_requirement,"3 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
two_source_mark_q,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_022,Mark 10:46–Mark 10:52,Luke 18:35–Luke 18:42,pericope_direction_requirement,"3 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
farrer_mark_matthew_luke,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_022,Mark 10:46–Mark 10:52,Luke 18:35–Luke 18:42,pericope_direction_requirement,"3 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
matthew_used_luke_plus_mark_like:optional,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_022,Mark 10:46–Mark 10:52,Luke 18:35–Luke 18:42,pericope_direction_requirement,"3 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
augustinian_matthew_mark_luke,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_022,Mark 10:46–Mark 10:52,Luke 18:35–Luke 18:42,pericope_direction_requirement,"3 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
proto_mark_plus_sayings:optional,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_022,Mark 10:46–Mark 10:52,Luke 18:35–Luke 18:42,pericope_direction_requirement,"3 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
oral_tradition_network:optional,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_022,Mark 10:46–Mark 10:52,Luke 18:35–Luke 18:42,pericope_direction_requirement,"3 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
markan_priority_matthew_and_luke,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_022,Mark 10:46–Mark 10:52,Luke 18:35–Luke 18:42,pericope_direction_requirement,2 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
two_source_mark_q,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_022,Mark 10:46–Mark 10:52,Luke 18:35–Luke 18:42,pericope_direction_requirement,2 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
