book,idx,ref,short_verse,citation_formula,bracketed_text,text_critical_empty_after_default,cheap_shared,variant_note_count,token_count_default,token_count_full,text_norm_default
Matt,1056,Matt 28:9,False,False,False,False,False,0,17,17,και ιδου ιησουσ υπηντησεν αυταισ λεγων χαιρετε αι δε προσελθουσαι εκρατησαν αυτου τουσ ποδασ και προσεκυνησαν αυτω
Matt,1057,Matt 28:10,False,False,False,False,False,0,20,20,τοτε λεγει αυταισ ο ιησουσ μη φοβεισθε υπαγετε απαγγειλατε τοισ αδελφοισ μου ινα απελθωσιν εισ την γαλιλαιαν κακει με οψονται
Matt,1058,Matt 28:11,False,False,False,False,False,0,17,17,πορευομενων δε αυτων ιδου τινεσ τησ κουστωδιασ ελθοντεσ εισ την πολιν απηγγειλαν τοισ αρχιερευσιν απαντα τα γενομενα
Matt,1059,Matt 28:12,False,False,False,False,False,0,13,13,και συναχθεντεσ μετα των πρεσβυτερων συμβουλιον τε λαβοντεσ αργυρια ικανα εδωκαν τοισ στρατιωταισ
Matt,1060,Matt 28:13,False,False,False,False,False,0,12,12,λεγοντεσ ειπατε οτι οι μαθηται αυτου νυκτοσ ελθοντεσ εκλεψαν αυτον ημων κοιμωμενων
Matt,1061,Matt 28:14,False,False,False,False,False,0,14,14,και εαν ακουσθη τουτο επι του ηγεμονοσ ημεισ πεισομεν αυτον και υμασ αμεριμνουσ ποιησομεν
Matt,1062,Matt 28:15,False,False,False,False,False,0,19,19,οι δε λαβοντεσ τα αργυρια εποιησαν ωσ εδιδαχθησαν και διεφημισθη ο λογοσ ουτοσ παρα ιουδαιοισ μεχρι τησ σημερον ημερασ
Matt,1063,Matt 28:16,False,False,False,False,False,0,16,16,οι δε ενδεκα μαθηται επορευθησαν εισ την γαλιλαιαν εισ το οροσ ου εταξατο αυτοισ ο ιησουσ
Matt,1064,Matt 28:17,False,False,False,False,False,0,7,7,και ιδοντεσ αυτον προσεκυνησαν οι δε εδιστασαν
Matt,1065,Matt 28:18,False,False,False,False,False,0,17,17,και προσελθων ο ιησουσ ελαλησεν αυτοισ λεγων εδοθη μοι πασα εξουσια εν ουρανω και επι τησ γησ
Matt,1066,Matt 28:19,False,False,False,False,False,0,20,20,πορευθεντεσ ουν μαθητευσατε παντα τα εθνη βαπτιζοντεσ αυτουσ εισ το ονομα του πατροσ και του υιου και του αγιου πνευματοσ
Matt,1067,Matt 28:20,False,False,False,False,False,0,21,21,διδασκοντεσ αυτουσ τηρειν παντα οσα ενετειλαμην υμιν και ιδου εγω μεθ υμων ειμι πασασ τασ ημερασ εωσ τησ συντελειασ του αιωνοσ
Luke,0,Luke 1:1,False,False,False,False,False,0,11,11,επειδηπερ πολλοι επεχειρησαν αναταξασθαι διηγησιν περι των πεπληροφορημενων εν ημιν πραγματων
Luke,1,Luke 1:2,False,False,False,False,False,0,12,12,καθωσ παρεδοσαν ημιν οι απ αρχησ αυτοπται και υπηρεται γενομενοι του λογου
Luke,2,Luke 1:3,False,False,False,False,False,0,11,11,εδοξε καμοι παρηκολουθηκοτι ανωθεν πασιν ακριβωσ καθεξησ σοι γραψαι κρατιστε θεοφιλε
Luke,3,Luke 1:4,False,False,False,False,False,0,8,8,ινα επιγνωσ περι ων κατηχηθησ λογων την ασφαλειαν
Luke,4,Luke 1:5,False,False,False,False,False,3,27,27,εγενετο εν ταισ ημεραισ ηρωδου βασιλεωσ τησ ιουδαιασ ιερευσ τισ ονοματι ζαχαριασ εξ εφημεριασ αβια και γυνη αυτω εκ των θυγατερων ααρων και το ονομα αυτησ ελισαβετ
Luke,5,Luke 1:6,False,False,False,False,False,1,17,17,ησαν δε δικαιοι αμφοτεροι εναντιον του θεου πορευομενοι εν πασαισ ταισ εντολαισ και δικαιωμασιν του κυριου αμεμπτοι
Luke,6,Luke 1:7,False,False,False,False,False,1,18,18,και ουκ ην αυτοισ τεκνον καθοτι ην η ελισαβετ στειρα και αμφοτεροι προβεβηκοτεσ εν ταισ ημεραισ αυτων ησαν
Luke,7,Luke 1:8,False,False,False,False,False,0,15,15,εγενετο δε εν τω ιερατευειν αυτον εν τη ταξει τησ εφημεριασ αυτου εναντι του θεου
Luke,8,Luke 1:9,False,False,False,False,False,0,14,14,κατα το εθοσ τησ ιερατειασ ελαχε του θυμιασαι εισελθων εισ τον ναον του κυριου
Luke,9,Luke 1:10,False,False,False,False,False,0,13,13,και παν το πληθοσ ην του λαου προσευχομενον εξω τη ωρα του θυμιαματοσ
Luke,10,Luke 1:11,False,False,False,False,False,0,12,12,ωφθη δε αυτω αγγελοσ κυριου εστωσ εκ δεξιων του θυσιαστηριου του θυμιαματοσ
Luke,11,Luke 1:12,False,False,False,False,False,0,9,9,και εταραχθη ζαχαριασ ιδων και φοβοσ επεπεσεν επ αυτον
Luke,12,Luke 1:13,False,False,False,False,False,0,28,28,ειπεν δε προσ αυτον ο αγγελοσ μη φοβου ζαχαρια διοτι εισηκουσθη η δεησισ σου και η γυνη σου ελισαβετ γεννησει υιον σοι και καλεσεισ το ονομα αυτου ιωαννην
Luke,13,Luke 1:14,False,False,False,False,False,1,13,13,και εσται χαρα σοι και αγαλλιασισ και πολλοι επι τη γενεσει αυτου χαρησονται
Luke,14,Luke 1:15,False,False,False,False,False,1,22,22,εσται γαρ μεγασ ενωπιον του κυριου και οινον και σικερα ου μη πιη και πνευματοσ αγιου πλησθησεται ετι εκ κοιλιασ μητροσ αυτου
Luke,15,Luke 1:16,False,False,False,False,False,0,11,11,και πολλουσ των υιων ισραηλ επιστρεψει επι κυριον τον θεον αυτων
Luke,16,Luke 1:17,False,False,False,False,False,0,24,24,και αυτοσ προελευσεται ενωπιον αυτου εν πνευματι και δυναμει ηλιου επιστρεψαι καρδιασ πατερων επι τεκνα και απειθεισ εν φρονησει δικαιων ετοιμασαι κυριω λαον κατεσκευασμενον
Luke,17,Luke 1:18,False,False,False,False,False,0,23,23,και ειπεν ζαχαριασ προσ τον αγγελον κατα τι γνωσομαι τουτο εγω γαρ ειμι πρεσβυτησ και η γυνη μου προβεβηκυια εν ταισ ημεραισ αυτησ
Luke,18,Luke 1:19,False,False,False,False,False,0,23,23,και αποκριθεισ ο αγγελοσ ειπεν αυτω εγω ειμι γαβριηλ ο παρεστηκωσ ενωπιον του θεου και απεσταλην λαλησαι προσ σε και ευαγγελισασθαι σοι ταυτα
Luke,19,Luke 1:20,False,False,False,False,False,0,26,26,και ιδου εση σιωπων και μη δυναμενοσ λαλησαι αχρι ησ ημερασ γενηται ταυτα ανθ ων ουκ επιστευσασ τοισ λογοισ μου οιτινεσ πληρωθησονται εισ τον καιρον αυτων
Luke,20,Luke 1:21,False,False,False,False,False,1,16,16,και ην ο λαοσ προσδοκων τον ζαχαριαν και εθαυμαζον εν τω χρονιζειν εν τω ναω αυτον
Luke,21,Luke 1:22,False,False,False,False,False,1,22,22,εξελθων δε ουκ εδυνατο λαλησαι αυτοισ και επεγνωσαν οτι οπτασιαν εωρακεν εν τω ναω και αυτοσ ην διανευων αυτοισ και διεμενεν κωφοσ
Luke,22,Luke 1:23,False,False,False,False,False,0,14,14,και εγενετο ωσ επλησθησαν αι ημεραι τησ λειτουργιασ αυτου απηλθεν εισ τον οικον αυτου
Luke,23,Luke 1:24,False,False,False,False,False,0,16,16,μετα δε ταυτασ τασ ημερασ συνελαβεν ελισαβετ η γυνη αυτου και περιεκρυβεν εαυτην μηνασ πεντε λεγουσα
Luke,24,Luke 1:25,False,False,False,False,False,2,14,14,οτι ουτωσ μοι πεποιηκεν κυριοσ εν ημεραισ αισ επειδεν αφελειν ονειδοσ μου εν ανθρωποισ
Luke,25,Luke 1:26,False,False,False,False,False,1,20,20,εν δε τω μηνι τω εκτω απεσταλη ο αγγελοσ γαβριηλ απο του θεου εισ πολιν τησ γαλιλαιασ η ονομα ναζαρεθ
Luke,26,Luke 1:27,False,False,False,False,False,1,16,16,προσ παρθενον εμνηστευμενην ανδρι ω ονομα ιωσηφ εξ οικου δαυιδ και το ονομα τησ παρθενου μαριαμ
Luke,27,Luke 1:28,False,False,False,False,False,2,11,11,και εισελθων προσ αυτην ειπεν χαιρε κεχαριτωμενη ο κυριοσ μετα σου
Luke,28,Luke 1:29,False,False,False,False,False,1,13,13,η δε επι τω λογω διεταραχθη και διελογιζετο ποταποσ ειη ο ασπασμοσ ουτοσ
Luke,29,Luke 1:30,False,False,False,False,False,0,14,14,και ειπεν ο αγγελοσ αυτη μη φοβου μαριαμ ευρεσ γαρ χαριν παρα τω θεω
Luke,30,Luke 1:31,False,False,False,False,False,0,14,14,και ιδου συλλημψη εν γαστρι και τεξη υιον και καλεσεισ το ονομα αυτου ιησουν
Luke,31,Luke 1:32,False,False,False,False,False,0,19,19,ουτοσ εσται μεγασ και υιοσ υψιστου κληθησεται και δωσει αυτω κυριοσ ο θεοσ τον θρονον δαυιδ του πατροσ αυτου
Luke,32,Luke 1:33,False,False,False,False,False,0,16,16,και βασιλευσει επι τον οικον ιακωβ εισ τουσ αιωνασ και τησ βασιλειασ αυτου ουκ εσται τελοσ
Luke,33,Luke 1:34,False,False,False,False,False,0,13,13,ειπεν δε μαριαμ προσ τον αγγελον πωσ εσται τουτο επει ανδρα ου γινωσκω
Luke,34,Luke 1:35,False,False,False,False,False,0,24,24,και αποκριθεισ ο αγγελοσ ειπεν αυτη πνευμα αγιον επελευσεται επι σε και δυναμισ υψιστου επισκιασει σοι διο και το γεννωμενον αγιον κληθησεται υιοσ θεου
Luke,35,Luke 1:36,False,False,False,False,False,2,22,22,και ιδου ελισαβετ η συγγενισ σου και αυτη συνειληφεν υιον εν γηρει αυτησ και ουτοσ μην εκτοσ εστιν αυτη τη καλουμενη στειρα
Luke,36,Luke 1:37,False,False,False,False,False,1,8,8,οτι ουκ αδυνατησει παρα του θεου παν ρημα
Luke,37,Luke 1:38,False,False,False,False,False,0,19,19,ειπεν δε μαριαμ ιδου η δουλη κυριου γενοιτο μοι κατα το ρημα σου και απηλθεν απ αυτησ ο αγγελοσ
Luke,38,Luke 1:39,False,False,False,False,False,0,16,16,αναστασα δε μαριαμ εν ταισ ημεραισ ταυταισ επορευθη εισ την ορεινην μετα σπουδησ εισ πολιν ιουδα
Luke,39,Luke 1:40,False,False,False,False,False,0,10,10,και εισηλθεν εισ τον οικον ζαχαριου και ησπασατο την ελισαβετ
Luke,40,Luke 1:41,False,False,False,False,False,1,23,23,και εγενετο ωσ ηκουσεν τον ασπασμον τησ μαριασ η ελισαβετ εσκιρτησεν το βρεφοσ εν τη κοιλια αυτησ και επλησθη πνευματοσ αγιου η ελισαβετ
Luke,41,Luke 1:42,False,False,False,False,False,1,17,17,και ανεφωνησεν κραυγη μεγαλη και ειπεν ευλογημενη συ εν γυναιξιν και ευλογημενοσ ο καρποσ τησ κοιλιασ σου
Luke,42,Luke 1:43,False,False,False,False,False,1,13,13,και ποθεν μοι τουτο ινα ελθη η μητηρ του κυριου μου προσ εμε
Luke,43,Luke 1:44,False,False,False,False,False,1,22,22,ιδου γαρ ωσ εγενετο η φωνη του ασπασμου σου εισ τα ωτα μου εσκιρτησεν εν αγαλλιασει το βρεφοσ εν τη κοιλια μου
Luke,44,Luke 1:45,False,False,False,False,False,0,12,12,και μακαρια η πιστευσασα οτι εσται τελειωσισ τοισ λελαλημενοισ αυτη παρα κυριου
Luke,45,Luke 1:46,False,False,False,False,False,0,9,9,και ειπεν μαριαμ μεγαλυνει η ψυχη μου τον κυριον
Luke,46,Luke 1:47,False,False,False,False,False,0,11,11,και ηγαλλιασεν το πνευμα μου επι τω θεω τω σωτηρι μου
Luke,47,Luke 1:48,False,False,False,False,False,0,18,18,οτι επεβλεψεν επι την ταπεινωσιν τησ δουλησ αυτου ιδου γαρ απο του νυν μακαριουσιν με πασαι αι γενεαι
Luke,48,Luke 1:49,False,False,False,False,False,1,11,11,οτι εποιησεν μοι μεγαλα ο δυνατοσ και αγιον το ονομα αυτου
Luke,49,Luke 1:50,False,False,False,False,False,1,11,11,και το ελεοσ αυτου εισ γενεασ και γενεασ τοισ φοβουμενοισ αυτον
Luke,50,Luke 1:51,False,False,False,False,False,0,10,10,εποιησεν κρατοσ εν βραχιονι αυτου διεσκορπισεν υπερηφανουσ διανοια καρδιασ αυτων
Luke,51,Luke 1:52,False,False,False,False,False,0,7,7,καθειλεν δυναστασ απο θρονων και υψωσεν ταπεινουσ
Luke,52,Luke 1:53,False,False,False,False,False,0,7,7,πεινωντασ ενεπλησεν αγαθων και πλουτουντασ εξαπεστειλεν κενουσ
Luke,53,Luke 1:54,False,False,False,False,False,0,6,6,αντελαβετο ισραηλ παιδοσ αυτου μνησθηναι ελεουσ
Luke,54,Luke 1:55,False,False,False,False,False,0,15,15,καθωσ ελαλησεν προσ τουσ πατερασ ημων τω αβρααμ και τω σπερματι αυτου εισ τον αιωνα
Luke,55,Luke 1:56,False,False,False,False,False,1,14,14,εμεινεν δε μαριαμ συν αυτη ωσ μηνασ τρεισ και υπεστρεψεν εισ τον οικον αυτησ
Luke,56,Luke 1:57,False,False,False,False,False,0,12,12,τη δε ελισαβετ επλησθη ο χρονοσ του τεκειν αυτην και εγεννησεν υιον
Luke,57,Luke 1:58,False,False,False,False,False,0,19,19,και ηκουσαν οι περιοικοι και οι συγγενεισ αυτησ οτι εμεγαλυνεν κυριοσ το ελεοσ αυτου μετ αυτησ και συνεχαιρον αυτη
Luke,58,Luke 1:59,False,False,False,False,False,1,21,21,και εγενετο εν τη ημερα τη ογδοη ηλθον περιτεμειν το παιδιον και εκαλουν αυτο επι τω ονοματι του πατροσ αυτου ζαχαριαν
Luke,59,Luke 1:60,False,False,False,False,False,0,10,10,και αποκριθεισα η μητηρ αυτου ειπεν ουχι αλλα κληθησεται ιωαννησ
Luke,60,Luke 1:61,False,False,False,False,False,1,16,16,και ειπαν προσ αυτην οτι ουδεισ εστιν εκ τησ συγγενειασ σου οσ καλειται τω ονοματι τουτω
Luke,61,Luke 1:62,False,False,False,False,False,1,11,11,ενενευον δε τω πατρι αυτου το τι αν θελοι καλεισθαι αυτο
Luke,62,Luke 1:63,False,False,False,False,False,1,12,12,και αιτησασ πινακιδιον εγραψεν λεγων ιωαννησ εστιν ονομα αυτου και εθαυμασαν παντεσ
Luke,63,Luke 1:64,False,False,False,False,False,0,15,15,ανεωχθη δε το στομα αυτου παραχρημα και η γλωσσα αυτου και ελαλει ευλογων τον θεον
Luke,64,Luke 1:65,False,False,False,False,False,0,20,20,και εγενετο επι παντασ φοβοσ τουσ περιοικουντασ αυτουσ και εν ολη τη ορεινη τησ ιουδαιασ διελαλειτο παντα τα ρηματα ταυτα
Luke,65,Luke 1:66,False,False,False,False,False,1,23,23,και εθεντο παντεσ οι ακουσαντεσ εν τη καρδια αυτων λεγοντεσ τι αρα το παιδιον τουτο εσται και γαρ χειρ κυριου ην μετ αυτου
Luke,66,Luke 1:67,False,False,False,False,False,1,11,11,και ζαχαριασ ο πατηρ αυτου επλησθη πνευματοσ αγιου και επροφητευσεν λεγων
Luke,67,Luke 1:68,False,False,False,False,False,0,14,14,ευλογητοσ κυριοσ ο θεοσ του ισραηλ οτι επεσκεψατο και εποιησεν λυτρωσιν τω λαω αυτου
Luke,68,Luke 1:69,False,False,False,False,False,2,10,10,και ηγειρεν κερασ σωτηριασ ημιν εν οικω δαυιδ παιδοσ αυτου
Luke,69,Luke 1:70,False,False,False,False,False,1,10,10,καθωσ ελαλησεν δια στοματοσ των αγιων απ αιωνοσ προφητων αυτου
Luke,70,Luke 1:71,False,False,False,False,False,0,11,11,σωτηριαν εξ εχθρων ημων και εκ χειροσ παντων των μισουντων ημασ
Luke,71,Luke 1:72,False,False,False,False,False,0,11,11,ποιησαι ελεοσ μετα των πατερων ημων και μνησθηναι διαθηκησ αγιασ αυτου
Luke,72,Luke 1:73,False,False,False,False,False,0,11,11,ορκον ον ωμοσεν προσ αβρααμ τον πατερα ημων του δουναι ημιν
Luke,73,Luke 1:74,False,False,False,False,False,1,7,7,αφοβωσ εκ χειροσ εχθρων ρυσθεντασ λατρευειν αυτω
Luke,74,Luke 1:75,False,False,False,False,False,1,10,10,εν οσιοτητι και δικαιοσυνη ενωπιον αυτου πασαισ ταισ ημεραισ ημων
Luke,75,Luke 1:76,False,False,False,False,False,2,14,14,και συ δε παιδιον προφητησ υψιστου κληθηση προπορευση γαρ ενωπιον κυριου ετοιμασαι οδουσ αυτου
Luke,76,Luke 1:77,False,False,False,False,False,0,11,11,του δουναι γνωσιν σωτηριασ τω λαω αυτου εν αφεσει αμαρτιων αυτων
Luke,77,Luke 1:78,False,False,False,False,False,1,12,12,δια σπλαγχνα ελεουσ θεου ημων εν οισ επισκεψεται ημασ ανατολη εξ υψουσ
Luke,78,Luke 1:79,False,False,False,False,False,0,16,16,επιφαναι τοισ εν σκοτει και σκια θανατου καθημενοισ του κατευθυναι τουσ ποδασ ημων εισ οδον ειρηνησ
Luke,79,Luke 1:80,False,False,False,False,False,0,19,19,το δε παιδιον ηυξανε και εκραταιουτο πνευματι και ην εν ταισ ερημοισ εωσ ημερασ αναδειξεωσ αυτου προσ τον ισραηλ
Luke,80,Luke 2:1,False,False,False,False,False,0,15,15,εγενετο δε εν ταισ ημεραισ εκειναισ εξηλθεν δογμα παρα καισαροσ αυγουστου απογραφεσθαι πασαν την οικουμενην
Luke,81,Luke 2:2,False,False,False,False,False,1,8,8,αυτη απογραφη πρωτη εγενετο ηγεμονευοντοσ τησ συριασ κυρηνιου
Luke,82,Luke 2:3,False,False,False,False,False,1,9,9,και επορευοντο παντεσ απογραφεσθαι εκαστοσ εισ την εαυτου πολιν
Luke,83,Luke 2:4,False,False,False,False,False,0,28,28,ανεβη δε και ιωσηφ απο τησ γαλιλαιασ εκ πολεωσ ναζαρεθ εισ την ιουδαιαν εισ πολιν δαυιδ ητισ καλειται βηθλεεμ δια το ειναι αυτον εξ οικου και πατριασ δαυιδ
Luke,84,Luke 2:5,False,False,False,False,False,1,8,8,απογραψασθαι συν μαριαμ τη εμνηστευμενη αυτω ουση εγκυω
Luke,85,Luke 2:6,False,False,False,False,False,0,13,13,εγενετο δε εν τω ειναι αυτουσ εκει επλησθησαν αι ημεραι του τεκειν αυτην
Luke,86,Luke 2:7,False,False,False,False,False,1,23,23,και ετεκεν τον υιον αυτησ τον πρωτοτοκον και εσπαργανωσεν αυτον και ανεκλινεν αυτον εν φατνη διοτι ουκ ην αυτοισ τοποσ εν τω καταλυματι
Luke,87,Luke 2:8,False,False,False,False,False,0,18,18,και ποιμενεσ ησαν εν τη χωρα τη αυτη αγραυλουντεσ και φυλασσοντεσ φυλακασ τησ νυκτοσ επι την ποιμνην αυτων
Luke,88,Luke 2:9,False,False,False,False,False,1,14,14,και αγγελοσ κυριου επεστη αυτοισ και δοξα κυριου περιελαμψεν αυτουσ και εφοβηθησαν φοβον μεγαν
Luke,89,Luke 2:10,False,False,False,False,False,0,18,18,και ειπεν αυτοισ ο αγγελοσ μη φοβεισθε ιδου γαρ ευαγγελιζομαι υμιν χαραν μεγαλην ητισ εσται παντι τω λαω
Luke,90,Luke 2:11,False,False,False,False,False,0,12,12,οτι ετεχθη υμιν σημερον σωτηρ οσ εστιν χριστοσ κυριοσ εν πολει δαυιδ
Luke,91,Luke 2:12,False,False,False,False,False,2,12,12,και τουτο υμιν το σημειον ευρησετε βρεφοσ εσπαργανωμενον και κειμενον εν φατνη
Luke,92,Luke 2:13,False,False,False,False,False,1,14,14,και εξαιφνησ εγενετο συν τω αγγελω πληθοσ στρατιασ ουρανιου αινουντων τον θεον και λεγοντων
Luke,93,Luke 2:14,False,False,False,False,False,1,11,11,δοξα εν υψιστοισ θεω και επι γησ ειρηνη εν ανθρωποισ ευδοκιασ
Luke,94,Luke 2:15,False,False,False,False,False,2,32,32,και εγενετο ωσ απηλθον απ αυτων εισ τον ουρανον οι αγγελοι οι ποιμενεσ ελαλουν προσ αλληλουσ διελθωμεν δη εωσ βηθλεεμ και ιδωμεν το ρημα τουτο το γεγονοσ ο ο κυριοσ εγνωρισεν ημιν
Luke,95,Luke 2:16,False,False,False,False,False,0,18,18,και ηλθαν σπευσαντεσ και ανευραν την τε μαριαμ και τον ιωσηφ και το βρεφοσ κειμενον εν τη φατνη
Luke,96,Luke 2:17,False,False,False,False,False,1,13,13,ιδοντεσ δε εγνωρισαν περι του ρηματοσ του λαληθεντοσ αυτοισ περι του παιδιου τουτου
Luke,97,Luke 2:18,False,False,False,False,False,0,13,13,και παντεσ οι ακουσαντεσ εθαυμασαν περι των λαληθεντων υπο των ποιμενων προσ αυτουσ
Luke,98,Luke 2:19,False,False,False,False,False,1,13,13,η δε μαρια παντα συνετηρει τα ρηματα ταυτα συμβαλλουσα εν τη καρδια αυτησ
Luke,99,Luke 2:20,False,False,False,False,False,0,19,19,και υπεστρεψαν οι ποιμενεσ δοξαζοντεσ και αινουντεσ τον θεον επι πασιν οισ ηκουσαν και ειδον καθωσ ελαληθη προσ αυτουσ
Luke,100,Luke 2:21,False,False,False,False,False,0,26,26,και οτε επλησθησαν ημεραι οκτω του περιτεμειν αυτον και εκληθη το ονομα αυτου ιησουσ το κληθεν υπο του αγγελου προ του συλλημφθηναι αυτον εν τη κοιλια
Luke,101,Luke 2:22,False,False,False,False,False,0,19,19,και οτε επλησθησαν αι ημεραι του καθαρισμου αυτων κατα τον νομον μωυσεωσ ανηγαγον αυτον εισ ιεροσολυμα παραστησαι τω κυριω
Luke,102,Luke 2:23,False,True,False,False,True,0,14,14,καθωσ γεγραπται εν νομω κυριου οτι παν αρσεν διανοιγον μητραν αγιον τω κυριω κληθησεται
Luke,103,Luke 2:24,False,False,False,False,False,1,17,17,και του δουναι θυσιαν κατα το ειρημενον εν τω νομω κυριου ζευγοσ τρυγονων η δυο νοσσουσ περιστερων
Luke,104,Luke 2:25,False,False,False,False,False,1,26,26,και ιδου ανθρωποσ ην εν ιερουσαλημ ω ονομα συμεων και ο ανθρωποσ ουτοσ δικαιοσ και ευλαβησ προσδεχομενοσ παρακλησιν του ισραηλ και πνευμα ην αγιον επ αυτον
Luke,105,Luke 2:26,False,False,False,False,False,1,19,19,και ην αυτω κεχρηματισμενον υπο του πνευματοσ του αγιου μη ιδειν θανατον πριν η αν ιδη τον χριστον κυριου
Luke,106,Luke 2:27,False,False,False,False,False,0,27,27,και ηλθεν εν τω πνευματι εισ το ιερον και εν τω εισαγαγειν τουσ γονεισ το παιδιον ιησουν του ποιησαι αυτουσ κατα το ειθισμενον του νομου περι αυτου
Luke,107,Luke 2:28,False,False,False,False,False,1,13,13,και αυτοσ εδεξατο αυτο εισ τασ αγκαλασ και ευλογησεν τον θεον και ειπεν
Luke,108,Luke 2:29,False,False,False,False,False,0,12,12,νυν απολυεισ τον δουλον σου δεσποτα κατα το ρημα σου εν ειρηνη
Luke,109,Luke 2:30,False,False,False,False,False,0,8,8,οτι ειδον οι οφθαλμοι μου το σωτηριον σου
Luke,110,Luke 2:31,False,False,False,False,False,0,7,7,ο ητοιμασασ κατα προσωπον παντων των λαων
Luke,111,Luke 2:32,False,False,False,False,False,0,9,9,φωσ εισ αποκαλυψιν εθνων και δοξαν λαου σου ισραηλ
Luke,112,Luke 2:33,False,False,False,False,False,2,14,14,και ην ο πατηρ αυτου και η μητηρ θαυμαζοντεσ επι τοισ λαλουμενοισ περι αυτου
Luke,113,Luke 2:34,False,False,False,False,False,0,26,26,και ευλογησεν αυτουσ συμεων και ειπεν προσ μαριαμ την μητερα αυτου ιδου ουτοσ κειται εισ πτωσιν και αναστασιν πολλων εν τω ισραηλ και εισ σημειον αντιλεγομενον
Luke,114,Luke 2:35,False,False,False,False,False,1,15,15,και σου δε αυτησ την ψυχην διελευσεται ρομφαια οπωσ αν αποκαλυφθωσιν εκ πολλων καρδιων διαλογισμοι
Luke,115,Luke 2:36,False,False,False,False,False,1,23,23,και ην αννα προφητισ θυγατηρ φανουηλ εκ φυλησ ασηρ αυτη προβεβηκυια εν ημεραισ πολλαισ ζησασα μετα ανδροσ ετη επτα απο τησ παρθενιασ αυτησ
Luke,116,Luke 2:37,False,False,False,False,False,2,19,19,και αυτη χηρα εωσ ετων ογδοηκοντα τεσσαρων η ουκ αφιστατο του ιερου νηστειαισ και δεησεσιν λατρευουσα νυκτα και ημεραν
Luke,117,Luke 2:38,False,False,False,False,False,3,17,17,και αυτη τη ωρα επιστασα ανθωμολογειτο τω θεω και ελαλει περι αυτου πασιν τοισ προσδεχομενοισ λυτρωσιν ιερουσαλημ
Luke,118,Luke 2:39,False,False,False,False,False,3,17,17,και ωσ ετελεσαν παντα τα κατα τον νομον κυριου επεστρεψαν εισ την γαλιλαιαν εισ πολιν εαυτων ναζαρεθ
Luke,119,Luke 2:40,False,False,False,False,False,1,14,14,το δε παιδιον ηυξανεν και εκραταιουτο πληρουμενον σοφια και χαρισ θεου ην επ αυτο
Luke,120,Luke 2:41,False,False,False,False,False,0,13,13,και επορευοντο οι γονεισ αυτου κατ ετοσ εισ ιερουσαλημ τη εορτη του πασχα
Luke,121,Luke 2:42,False,False,False,False,False,2,12,12,και οτε εγενετο ετων δωδεκα αναβαινοντων αυτων κατα το εθοσ τησ εορτησ
Luke,122,Luke 2:43,False,False,False,False,False,1,20,20,και τελειωσαντων τασ ημερασ εν τω υποστρεφειν αυτουσ υπεμεινεν ιησουσ ο παισ εν ιερουσαλημ και ουκ εγνωσαν οι γονεισ αυτου
Luke,123,Luke 2:44,False,False,False,False,False,2,19,19,νομισαντεσ δε αυτον ειναι εν τη συνοδια ηλθον ημερασ οδον και ανεζητουν αυτον εν τοισ συγγενευσιν και τοισ γνωστοισ
Luke,124,Luke 2:45,False,False,False,False,False,2,8,8,και μη ευροντεσ υπεστρεψαν εισ ιερουσαλημ αναζητουντεσ αυτον
Luke,125,Luke 2:46,False,False,False,False,False,0,21,21,και εγενετο μετα ημερασ τρεισ ευρον αυτον εν τω ιερω καθεζομενον εν μεσω των διδασκαλων και ακουοντα αυτων και επερωτωντα αυτουσ
Luke,126,Luke 2:47,False,False,False,False,False,0,13,13,εξισταντο δε παντεσ οι ακουοντεσ αυτου επι τη συνεσει και ταισ αποκρισεσιν αυτου
Luke,127,Luke 2:48,False,False,False,False,False,2,25,25,και ιδοντεσ αυτον εξεπλαγησαν και ειπεν προσ αυτον η μητηρ αυτου τεκνον τι εποιησασ ημιν ουτωσ ιδου ο πατηρ σου και εγω οδυνωμενοι εζητουμεν σε
Luke,128,Luke 2:49,False,False,False,False,False,0,19,19,και ειπεν προσ αυτουσ τι οτι εζητειτε με ουκ ηδειτε οτι εν τοισ του πατροσ μου δει ειναι με
Luke,129,Luke 2:50,False,False,False,False,False,0,9,9,και αυτοι ου συνηκαν το ρημα ο ελαλησεν αυτοισ
Luke,130,Luke 2:51,False,False,False,False,False,1,25,25,και κατεβη μετ αυτων και ηλθεν εισ ναζαρεθ και ην υποτασσομενοσ αυτοισ και η μητηρ αυτου διετηρει παντα τα ρηματα ταυτα εν τη καρδια αυτησ
Luke,131,Luke 2:52,False,False,False,False,False,1,12,12,και ιησουσ προεκοπτεν σοφια και ηλικια και χαριτι παρα θεω και ανθρωποισ
Luke,132,Luke 3:1,False,False,False,False,False,0,34,34,εν ετει δε πεντεκαιδεκατω τησ ηγεμονιασ τιβεριου καισαροσ ηγεμονευοντοσ ποντιου πιλατου τησ ιουδαιασ και τετρααρχουντοσ τησ γαλιλαιασ ηρωδου φιλιππου δε του αδελφου αυτου τετρααρχουντοσ τησ ιτουραιασ και τραχωνιτιδοσ χωρασ και λυσανιου τησ αβιληνησ τετρααρχουντοσ
Luke,133,Luke 3:2,False,False,False,False,False,0,16,16,επι αρχιερεωσ αννα και καιαφα εγενετο ρημα θεου επι ιωαννην τον ζαχαριου υιον εν τη ερημω
